ID_Athletique,ID_Match,ID_Joueur,VO2_Max,Distance_Parcourue,Vitesse_Max,Vitesse_Moyenne,Hauteur_Saut,Puissance_Membres,Force_Maximale,Temps_Récupération
359,15,600,53.15,8.94,29.54,9.55,45.64,639.39,73.21,5.0
360,15,285,48.12,9.54,27.26,11.35,64.55,642.35,85.81,5.78
361,16,414,54.85,5.09,21.87,6.039999999999999,61.99,688.82,115.69,10.0
362,16,617,51.71,4.98,22.77,7.880000000000001,62.65,475.62,78.05,2.78
363,16,829,51.45,4.75,21.55,9.85,68.09,507.01,71.08,10.0
364,16,666,56.44,8.58,24.38,11.64,59.47,404.59,78.66,3.0
365,16,445,54.1,9.34,30.51,10.53,45.03,678.05,105.59,3.0
366,16,101,50.56,9.52,29.86,12.82,63.23,457.07,119.42,10.0
367,16,802,53.83,9.95,27.35,10.91,45.34,418.7,95.95,7.22
368,16,757,48.58,7.89,29.64,10.91,50.55,633.16,115.43,6.78
369,16,152,48.8,8.87,25.19,10.71,54.85,516.58,116.92,5.0
370,16,270,57.16,9.49,27.55,11.0,52.3,556.0,102.94,2.78
371,16,393,49.25,9.4,26.42,11.87,47.63,451.57,87.99,10.0
372,16,124,53.44,6.34,27.53,11.83,49.34,400.05,62.5,10.0
373,16,341,51.33,8.42,27.91,11.31,53.76,615.19,98.31,3.67
374,16,974,56.7,8.32,28.73,10.67,54.17,582.04,90.32,2.0
375,16,439,54.08,9.21,30.82,9.33,64.42,637.43,71.47,5.22
376,16,818,52.6,7.97,31.95,11.3,53.78,582.17,118.8,4.78
377,16,688,51.97,6.33,29.47,8.34,45.95,403.47,92.68,10.0
378,16,807,53.72,8.23,24.36,10.58,57.9,655.27,92.69,10.0
379,16,895,50.06,9.06,25.8,12.42,60.37,570.42,102.42,10.0
380,16,678,53.08,9.87,29.33,9.24,47.68,571.93,100.8,10.0
381,16,32,54.39,8.23,31.96,10.58,63.42,575.11,93.36,5.0
382,16,881,50.63,6.73,28.6,10.66,55.99,487.71,63.0,3.22
383,16,600,52.93,7.72,27.18,9.2,60.31,648.13,67.4,5.0
384,16,285,49.34,9.7,28.62,11.67,54.73,533.63,62.03,7.22
385,17,414,54.58,4.78,23.65,8.3,55.7,592.45,91.76,10.0
386,17,617,50.64,6.6899999999999995,25.55,7.68,72.11,565.73,101.92,10.0
387,17,829,52.17,5.380000000000001,26.69,7.43,63.06,667.98,109.88,4.22
388,17,666,52.36,8.6,24.86,10.45,47.65,565.29,60.64,7.56
389,17,445,56.61,8.65,27.22,9.62,54.33,632.65,104.97,3.0
390,17,101,49.4,7.67,30.88,10.39,59.91,664.66,62.41,2.56
391,17,802,57.08,8.23,27.49,9.56,61.18,428.61,82.13,3.67
392,17,757,48.87,8.0,27.57,12.3,63.93,484.16,96.46,6.78
393,17,152,54.34,9.98,29.4,11.35,53.74,683.13,82.65,10.0
394,17,270,56.69,9.32,30.59,9.12,50.12,689.97,74.12,7.44
395,17,393,48.38,7.2,26.75,12.29,59.17,581.34,114.44,5.56
396,17,124,53.81,6.78,28.37,10.2,62.47,479.02,106.44,10.0
397,17,341,49.62,8.32,28.08,11.69,60.07,674.83,69.7,5.78
398,17,974,54.13,7.039999999999999,28.73,10.93,54.67,496.87,77.3,2.44
399,17,439,52.89,9.68,30.93,9.09,46.67,547.76,86.83,6.33
400,17,818,51.78,7.11,25.02,10.89,64.38,482.93,76.5,4.78
401,17,688,49.35,8.68,27.5,9.58,47.37,677.72,118.13,10.0
402,17,807,54.08,6.39,28.35,10.5,61.13,453.32,116.04,10.0
403,17,895,52.09,7.03,30.05,9.91,61.81,446.11,71.07,10.0
404,17,678,51.88,8.99,25.37,9.84,54.36,471.83,77.32,10.0
405,17,32,56.1,8.05,28.52,11.28,50.1,685.68,60.05,5.0
406,17,881,57.1,7.529999999999999,29.27,11.71,47.44,484.94,105.08,10.0
407,17,600,51.86,9.04,25.05,10.06,51.68,564.57,113.95,10.0
408,17,285,57.36,7.93,26.19,10.72,46.42,655.06,111.38,4.44
409,18,414,55.65,4.36,23.06,9.91,74.64,415.64,115.09,10.0
410,18,617,53.14,4.18,24.2,9.69,74.53,630.09,71.45,10.0
411,18,829,56.59,4.75,23.07,7.75,68.1,635.82,72.15,4.22
412,18,666,53.27,6.38,24.41,8.08,52.55,623.48,73.73,6.0
413,18,445,52.29,8.46,30.77,10.46,55.66,523.61,101.44,2.78
414,18,101,52.51,9.5,26.44,9.01,48.27,573.31,85.68,10.0
415,18,802,57.49,9.53,28.5,9.66,56.41,448.02,75.32,3.67
416,18,757,57.71,7.48,28.2,12.88,57.32,538.55,103.85,6.78
417,18,152,48.93,9.2,26.1,12.17,53.89,586.39,93.24,10.0
418,18,270,54.96,9.26,26.04,11.24,54.77,602.15,64.54,7.44
419,18,393,51.25,9.72,28.12,11.16,59.62,664.27,72.23,4.0
420,18,124,49.6,7.6899999999999995,24.97,8.9,60.02,557.96,116.36,4.22
421,18,341,54.12,7.33,30.66,11.86,55.84,504.31,118.42,10.0
422,18,974,57.11,8.49,28.64,8.96,60.47,691.7,62.43,10.0
423,18,439,57.57,7.62,25.54,9.1,50.79,625.62,100.55,5.78
424,18,818,56.55,8.66,29.17,11.41,63.45,661.37,70.23,6.89
425,18,688,51.7,8.62,26.03,8.32,53.19,560.67,109.35,5.22
426,18,807,49.76,8.92,24.31,8.83,48.55,437.36,104.22,4.78
427,18,895,50.71,8.77,27.53,9.94,57.94,549.86,65.42,10.0
428,18,678,50.65,9.52,26.22,11.08,63.95,605.04,74.05,10.0
429,18,32,51.02,8.93,25.75,11.18,64.33,641.9,95.68,5.0
430,18,881,55.04,8.34,28.1,8.42,60.45,459.61,62.14,3.11
431,18,600,52.65,7.21,30.39,11.73,63.69,516.22,86.42,7.22
432,18,285,54.82,9.98,31.14,9.29,46.67,524.2,93.3,4.44
433,19,414,48.89,6.41,22.49,7.93,72.15,537.42,79.81,10.0
434,19,617,57.0,5.699999999999999,25.53,6.07,64.47999999999999,440.86,96.47,4.67
435,19,829,56.61,4.51,23.34,6.640000000000001,60.49,411.23,67.81,3.56
436,19,666,51.53,8.81,23.75,8.05,54.39,594.52,71.4,10.0
437,19,445,50.84,7.64,25.55,10.46,47.07,410.16,77.88,10.0
438,19,101,50.09,7.88,27.2,11.54,62.91,463.79,98.89,10.0
439,19,802,54.03,8.97,25.27,10.43,48.41,565.04,101.62,3.67
440,19,757,54.84,8.58,26.96,10.41,64.78,536.36,89.24,6.44
441,19,152,52.21,7.79,28.7,10.63,46.17,454.74,85.36,10.0
442,19,270,55.82,7.86,29.52,10.31,46.28,684.64,66.31,7.67
443,19,393,50.27,8.86,28.03,12.81,60.01,567.11,114.11,7.11
444,19,124,51.54,8.08,24.59,11.01,56.93,518.55,109.06,4.22
445,19,341,53.5,8.16,30.93,9.54,50.9,652.92,84.35,4.33
446,19,974,57.34,8.94,26.37,11.89,59.25,682.81,87.42,10.0
447,19,439,52.3,9.93,26.02,12.03,48.87,573.2,112.96,5.78
448,19,818,55.02,7.15,25.63,9.18,60.85,424.78,88.13,10.0
449,19,688,52.96,8.24,24.3,8.47,53.81,459.81,84.67,5.33
450,19,807,56.2,7.25,24.43,9.02,54.98,585.26,114.88,4.78
451,19,895,50.29,7.56,28.55,12.93,63.06,533.65,85.06,10.0
452,19,678,51.07,9.57,29.55,11.73,51.13,637.62,110.82,2.33
453,19,32,56.34,7.52,31.75,9.69,51.02,428.58,109.44,5.67
454,19,881,50.94,8.53,28.5,11.16,52.83,470.67,65.83,10.0
455,19,600,55.72,8.43,29.1,10.29,59.64,560.84,79.87,7.22
456,19,285,49.74,9.28,30.71,9.21,61.07,450.17,70.28,2.89
457,20,414,49.31,5.18,23.48,8.74,65.25,678.74,78.16,2.44
458,20,617,50.34,4.14,20.58,9.97,71.05,625.6,97.96,2.56
459,20,829,52.92,6.25,20.15,9.28,56.69,660.07,67.98,10.0
460,20,666,55.2,8.67,29.66,8.47,57.51,524.71,63.38,6.56
461,20,445,57.96,9.58,25.21,9.68,58.68,635.87,106.49,10.0
462,20,101,55.08,8.14,27.96,12.97,49.78,630.8,118.26,10.0
463,20,802,48.99,9.24,25.77,10.97,53.86,552.86,87.83,7.56
464,20,757,50.53,8.29,26.7,12.7,49.76,443.09,78.06,6.44
465,20,152,51.38,9.41,28.52,12.74,50.49,422.17,91.67,5.89
466,20,270,52.04,7.38,27.57,11.05,47.14,595.67,76.38,7.67
467,20,393,51.07,9.17,30.57,10.62,52.86,667.33,118.54,7.44
468,20,124,49.59,8.23,28.33,11.05,51.83,557.29,98.16,10.0
469,20,341,49.74,9.01,32.629999999999995,10.84,49.91,493.79,87.19,4.33
470,20,974,54.82,8.26,27.23,11.74,63.44,591.92,66.1,10.0
471,20,439,53.66,7.57,25.51,12.19,47.66,420.01,85.59,5.78
472,20,818,53.6,9.5,25.88,9.71,57.71,548.55,83.18,10.0
473,20,688,49.23,7.92,23.67,8.96,58.58,524.43,85.11,3.44
474,20,807,51.87,8.51,23.02,11.93,55.5,587.82,67.06,4.78
475,20,895,57.03,9.28,31.11,9.52,64.32,413.25,67.65,10.0
476,20,678,50.94,8.72,31.17,12.61,52.43,614.72,86.76,4.11
477,20,32,49.72,7.87,27.89,10.01,55.53,536.14,109.94,5.67
478,20,881,52.51,8.41,27.75,10.29,58.9,411.69,100.72,5.0
479,20,600,51.72,8.76,27.37,12.42,59.46,405.34,90.76,5.0
480,20,285,48.24,9.86,27.83,12.75,64.33,484.69,70.12,10.0
481,21,414,57.36,6.8100000000000005,22.25,8.51,57.02,691.41,66.89,10.0
482,21,617,56.33,6.800000000000001,26.88,7.800000000000001,67.69,542.39,94.65,2.56
483,21,829,55.35,5.32,23.81,6.890000000000001,67.94,449.36,66.48,4.33
484,21,666,51.07,8.0,28.1,8.43,45.05,632.93,119.45,3.56
485,21,445,49.49,7.63,25.71,9.4,53.75,450.82,71.25,10.0
486,21,101,52.39,8.5,30.2,12.05,53.97,628.29,84.0,10.0
487,21,802,50.98,7.79,26.37,11.78,46.16,598.19,85.7,7.0
488,21,757,56.37,9.42,29.53,10.73,60.35,432.47,118.36,6.44
489,21,152,50.57,9.7,28.28,12.7,52.75,629.57,73.29,10.0
490,21,270,48.84,7.85,26.95,12.83,47.15,570.5,105.49,7.67
491,21,393,50.34,9.84,26.96,10.63,63.34,513.44,66.83,10.0
492,21,124,49.46,8.64,23.02,9.83,57.11,400.04,99.41,10.0
493,21,341,54.53,7.52,28.46,10.99,49.46,492.67,67.53,6.56
494,21,974,55.2,8.2,27.96,11.25,59.54,575.89,77.44,10.0
495,21,439,53.87,8.15,29.53,12.68,51.1,513.76,90.22,6.44
496,21,818,48.03,7.11,26.91,12.99,47.68,582.39,80.34,10.0
497,21,688,51.27,8.06,23.92,10.29,45.87,650.25,61.15,3.44
498,21,807,49.3,7.880000000000001,28.07,8.74,63.21,553.31,86.98,5.78
499,21,895,54.81,7.62,29.07,10.58,60.24,522.04,63.21,3.0
500,21,678,55.83,7.19,31.36,12.46,56.92,473.84,111.65,4.22
501,21,32,51.44,8.55,29.3,12.61,48.97,461.23,60.98,5.67
502,21,881,52.34,6.52,26.64,9.78,49.68,572.51,108.32,5.0
503,21,600,57.46,7.48,25.52,11.45,58.01,437.42,71.94,3.44
504,21,285,53.0,7.52,27.95,12.5,45.91,561.26,103.78,10.0
505,22,414,48.52,6.220000000000001,25.78,8.49,59.05,681.28,60.68,10.0
506,22,617,53.97,5.85,23.0,6.039999999999999,74.18,693.65,88.98,2.67
507,22,829,56.59,5.6899999999999995,24.1,7.83,74.75,627.1,87.03,4.33
508,22,666,49.56,6.73,23.22,8.54,45.74,684.31,72.85,7.78
509,22,445,56.44,9.96,30.01,9.56,56.49,642.21,115.4,2.22
510,22,101,57.14,7.29,27.98,10.63,46.96,636.29,79.47,10.0
511,22,802,49.71,8.73,27.75,10.26,62.17,412.35,96.55,10.0
512,22,757,51.84,9.25,28.02,10.96,56.44,426.92,63.64,4.11
513,22,152,53.2,7.2,25.13,11.46,49.98,600.86,110.31,10.0
514,22,270,50.84,8.46,27.41,11.76,55.68,609.68,101.37,7.67
515,22,393,57.04,9.31,25.52,12.28,45.45,646.97,87.15,7.22
516,22,124,52.53,7.58,23.8,9.92,50.41,667.46,71.17,5.89
517,22,341,56.4,8.41,28.06,10.14,54.52,597.09,61.13,6.56
518,22,974,49.32,8.35,23.12,11.59,47.18,424.1,72.05,10.0
519,22,439,52.62,8.42,28.52,11.29,58.93,448.36,110.63,2.78
520,22,818,48.76,7.55,29.37,10.84,52.48,653.13,75.65,7.33
521,22,688,54.0,8.08,25.32,8.8,64.17,587.88,80.01,10.0
522,22,807,56.99,6.76,28.84,10.25,45.02,595.77,82.32,2.56
523,22,895,51.47,9.99,28.91,9.51,47.4,540.76,64.44,10.0
524,22,678,49.95,8.28,26.11,9.42,63.3,537.69,105.62,4.22
525,22,32,50.26,9.68,25.8,10.65,62.55,513.56,69.23,5.67
526,22,881,52.29,6.03,29.28,9.23,60.33,606.54,105.99,5.0
527,22,600,55.71,8.34,30.52,11.11,63.76,593.42,87.32,10.0
528,22,285,52.51,7.6,27.97,12.46,64.22,684.55,88.55,7.44
529,23,414,53.79,6.949999999999999,20.36,8.53,73.06,684.42,71.43,10.0
530,23,617,52.28,6.68,23.81,6.92,69.2,577.67,109.31,10.0
531,23,829,48.73,6.550000000000001,21.78,9.11,73.91,557.45,97.0,4.89
532,23,666,56.41,7.57,24.15,9.83,56.57,660.0,117.98,5.11
533,23,445,52.82,9.74,31.89,10.51,54.82,401.19,82.92,2.0
534,23,101,53.08,9.1,27.55,11.1,59.53,441.45,109.23,10.0
535,23,802,52.22,9.76,30.8,9.61,51.21,631.83,81.24,4.67
536,23,757,57.91,7.65,25.74,9.96,45.55,681.11,65.28,8.22
537,23,152,54.15,9.8,31.47,9.43,45.96,416.87,115.79,10.0
538,23,270,55.43,8.64,31.24,12.69,45.79,416.62,71.52,4.67
539,23,393,51.95,7.24,27.32,10.12,60.07,476.08,91.11,7.22
540,23,124,49.01,8.6,23.6,11.81,62.6,603.75,79.37,2.0
541,23,341,48.07,8.13,28.19,12.48,51.86,603.78,79.92,5.33
542,23,974,56.11,8.92,28.87,10.67,56.9,553.72,105.22,10.0
543,23,439,50.58,7.6,31.19,12.74,53.43,548.15,84.12,5.33
544,23,818,52.5,8.26,26.26,10.59,56.91,559.73,89.12,10.0
545,23,688,57.56,8.32,28.98,8.91,61.62,534.58,73.01,8.22
546,23,807,57.42,8.14,28.3,9.15,56.81,461.63,101.92,2.56
547,23,895,48.12,9.12,25.56,10.4,51.99,446.6,78.09,10.0
548,23,678,52.21,8.26,29.4,10.24,49.17,438.17,91.4,10.0
549,23,32,56.29,8.54,29.45,12.15,56.45,447.81,73.19,10.0
550,23,881,51.28,8.44,27.11,8.7,47.37,602.58,95.13,10.0
551,23,600,48.74,9.06,28.72,12.29,58.93,597.09,105.87,10.0
552,23,285,54.72,7.29,26.38,9.88,61.25,616.12,90.39,7.44
553,24,414,55.24,4.63,21.38,9.16,72.28999999999999,425.14,109.78,10.0
554,24,617,55.26,6.84,22.99,7.609999999999999,70.28,424.47,69.58,10.0
555,24,829,53.38,5.07,23.19,8.84,61.65,504.09,78.1,2.11
556,24,666,52.8,7.08,26.45,10.98,55.92,630.64,69.14,5.11
557,24,445,50.83,9.25,28.08,10.78,64.84,406.11,115.42,6.0
558,24,101,53.29,8.57,31.4,11.85,58.85,486.96,77.06,10.0
559,24,802,53.25,7.58,27.32,9.09,47.28,681.99,73.2,4.67
560,24,757,50.66,8.93,26.26,10.47,56.3,536.87,100.3,8.22
561,24,152,49.2,8.89,27.16,10.62,47.76,513.66,70.39,10.0
562,24,270,53.14,8.69,30.95,10.04,60.15,544.45,70.27,4.67
563,24,393,52.29,7.03,25.37,11.87,63.47,662.28,69.08,7.22
564,24,124,56.16,7.33,26.67,11.9,61.48,407.93,97.51,3.33
565,24,341,52.14,9.94,27.48,11.54,64.21,704.76,89.16,7.89
566,24,974,56.26,6.49,25.17,11.53,53.96,671.21,74.37,10.0
567,24,439,52.55,7.01,26.4,10.39,47.72,582.18,116.31,6.67
568,24,818,53.04,8.86,28.99,11.86,55.47,532.02,60.48,4.33
569,24,688,48.27,6.19,26.53,9.66,56.4,539.13,79.18,8.22
570,24,807,53.29,7.9,24.82,11.77,57.45,695.69,117.21,10.0
571,24,895,49.55,9.29,31.88,12.48,50.03,609.28,73.54,5.33
572,24,678,48.04,8.77,30.08,10.64,55.97,446.19,65.09,5.67
573,24,32,55.67,7.65,26.72,10.42,53.84,625.31,77.1,10.0
574,24,881,50.06,6.54,28.0,11.23,57.66,421.46,62.2,10.0
575,24,600,49.39,9.89,29.62,11.45,49.31,625.14,97.12,4.0
576,24,285,49.89,8.0,31.39,9.1,49.98,581.93,80.15,7.44
577,25,414,55.11,6.369999999999999,24.8,9.81,60.18,522.88,117.9,4.78
578,25,617,56.79,5.279999999999999,23.98,6.720000000000001,62.97,509.91,100.62,10.0
579,25,829,56.87,5.74,22.02,7.9399999999999995,57.65,635.08,80.64,2.11
580,25,666,53.08,7.130000000000001,24.38,10.34,54.99,648.76,79.35,6.44
581,25,445,52.49,8.65,26.45,11.06,48.84,450.67,96.57,2.0
582,25,101,50.38,8.12,25.23,11.5,45.24,510.4,106.16,8.33
583,25,802,50.78,9.6,25.18,9.94,57.87,626.43,85.77,4.67
584,25,757,48.88,9.98,27.9,9.12,57.62,594.1,78.3,5.22
585,25,152,56.81,8.5,31.64,12.75,46.62,531.48,85.32,2.33
586,25,270,51.89,9.42,27.91,12.43,63.9,504.68,69.64,7.67
587,25,393,53.79,8.07,28.63,9.79,56.4,691.44,101.09,3.56
588,25,124,52.48,8.36,27.79,9.31,61.45,687.62,101.7,3.33
589,25,341,55.53,8.93,27.97,10.86,56.92,575.55,85.97,10.0
590,25,974,49.77,7.880000000000001,27.1,8.21,53.93,402.85,104.81,10.0
591,25,439,52.5,9.38,27.29,9.87,59.53,562.33,114.27,6.67
592,25,818,55.59,8.6,29.33,10.18,59.22,681.83,89.09,4.33
593,25,688,52.04,7.949999999999999,24.45,10.31,49.27,469.55,61.24,8.0
594,25,807,52.2,7.140000000000001,29.92,9.08,62.82,695.2,117.39,10.0
595,25,895,50.5,8.84,28.32,11.74,53.98,416.59,61.34,5.33
596,25,678,48.41,8.99,28.77,10.25,63.9,492.52,73.9,10.0
597,25,32,51.57,9.01,28.29,11.11,59.29,648.06,91.42,10.0
598,25,881,55.14,7.449999999999999,23.64,8.65,47.96,552.9,76.24,10.0
599,25,600,57.31,8.07,29.24,12.62,61.88,407.28,100.58,4.0
600,25,285,52.92,7.96,27.92,11.56,56.06,663.34,87.36,2.0
601,26,414,52.63,6.710000000000001,21.24,8.11,73.75999999999999,521.49,80.79,4.78
602,26,617,49.19,4.71,26.63,8.64,64.85,672.75,73.91,3.56
603,26,829,49.12,6.49,21.47,6.0600000000000005,55.38,464.5,63.41,10.0
604,26,666,51.52,6.31,25.07,11.68,45.68,554.82,76.23,10.0
605,26,445,49.39,8.4,31.35,11.34,61.94,407.63,69.31,10.0
606,26,101,50.55,8.5,31.28,9.18,54.27,503.58,65.51,8.33
607,26,802,48.15,7.77,29.03,9.42,63.77,699.96,95.67,4.67
608,26,757,49.47,7.57,31.77,9.56,61.45,469.81,74.27,2.22
609,26,152,53.63,7.33,31.1,12.37,63.01,402.18,91.28,2.0
610,26,270,53.87,8.19,27.64,10.01,48.85,685.25,110.35,7.67
611,26,393,51.95,8.6,29.22,12.23,46.04,605.05,92.87,10.0
612,26,124,50.57,6.99,29.66,10.19,52.28,428.58,97.45,6.44
613,26,341,50.92,9.89,30.52,10.11,60.34,599.94,82.39,10.0
614,26,974,56.72,6.66,28.41,10.82,58.6,444.57,80.23,7.44
615,26,439,50.23,9.25,29.65,12.11,61.11,642.2,86.25,3.78
616,26,818,57.64,7.05,31.53,10.84,62.91,512.12,95.69,4.33
617,26,688,50.79,8.67,29.84,10.59,59.54,666.53,66.95,8.0
618,26,807,51.43,8.23,28.95,11.81,61.35,483.5,66.51,10.0
619,26,895,57.67,8.97,28.33,9.45,49.91,496.53,116.34,6.22
620,26,678,53.93,7.12,27.92,9.46,62.44,445.58,93.15,7.78
621,26,32,54.99,7.63,26.55,11.19,52.01,492.42,101.5,10.0
622,26,881,48.97,7.880000000000001,23.65,11.0,55.4,559.91,92.92,10.0
623,26,600,50.01,7.42,31.68,12.87,50.36,424.37,84.88,10.0
624,26,285,54.87,7.61,31.95,11.28,46.34,511.25,91.21,2.56
625,27,414,48.19,5.720000000000001,26.88,6.5600000000000005,65.9,594.42,81.5,4.78
626,27,617,52.37,6.289999999999999,24.76,7.66,57.32,641.8,102.99,10.0
627,27,829,55.66,6.609999999999999,24.56,9.47,62.43,479.01,68.91,2.56
628,27,666,49.13,6.94,23.46,11.25,58.32,593.23,96.49,10.0
629,27,445,54.46,7.71,30.41,10.53,47.4,551.55,62.66,5.0
630,27,101,48.73,7.96,26.06,9.14,59.71,484.1,110.25,10.0
631,27,802,50.53,9.79,26.71,11.72,56.66,501.72,95.68,4.67
632,27,757,54.62,9.74,30.59,9.64,56.61,528.45,64.49,10.0
633,27,152,52.54,8.73,30.02,11.73,50.5,563.97,113.63,7.44
634,27,270,52.92,7.45,25.15,11.59,52.65,685.52,119.12,7.67
635,27,393,54.83,7.87,30.66,10.77,48.4,419.79,100.44,5.0
636,27,124,56.79,7.35,25.88,11.16,48.0,493.93,117.64,10.0
637,27,341,49.58,7.05,28.96,9.73,50.73,624.2,64.76,10.0
638,27,974,53.7,7.4399999999999995,24.43,8.64,49.44,616.96,91.04,5.67
639,27,439,54.46,7.8,31.66,11.72,63.52,494.51,113.59,5.56
640,27,818,50.07,9.19,25.5,12.71,53.54,564.34,79.18,4.33
641,27,688,57.72,6.79,23.74,8.95,45.71,479.98,68.05,8.0
642,27,807,57.88,8.38,29.79,9.01,59.88,600.36,103.83,10.0
643,27,895,50.52,7.49,27.87,12.88,46.86,542.76,107.04,4.44
644,27,678,51.44,7.53,25.03,10.64,54.26,406.78,117.81,10.0
645,27,32,49.1,7.61,26.72,10.22,61.47,453.18,85.19,4.33
646,27,881,56.19,7.01,23.04,11.87,58.7,668.29,71.15,5.11
647,27,600,52.98,8.55,26.25,11.17,45.95,629.83,64.56,10.0
648,27,285,53.63,9.43,26.59,11.26,52.36,736.5,93.71,4.89
649,28,414,51.83,5.279999999999999,26.08,7.6,73.43,540.13,77.47,4.78
650,28,617,53.81,4.89,21.87,9.93,71.87,605.52,71.1,10.0
651,28,829,57.68,6.43,26.23,8.11,72.22,461.0,82.88,2.56
652,28,666,56.4,6.61,26.24,8.29,54.89,447.39,116.08,10.0
653,28,445,49.65,9.09,29.33,9.12,54.43,562.6,115.54,5.0
654,28,101,52.01,8.51,27.12,11.69,57.92,553.98,77.44,5.11
655,28,802,54.66,9.3,29.94,9.82,57.89,493.32,65.37,5.78
656,28,757,48.35,7.55,29.26,11.11,55.12,697.06,89.09,10.0
657,28,152,57.75,9.63,29.71,12.78,47.43,425.3,96.35,10.0
658,28,270,53.02,7.8,27.92,9.82,50.02,480.28,76.62,4.22
659,28,393,52.28,9.33,25.72,11.9,62.98,521.74,93.11,5.0
660,28,124,48.35,6.87,25.82,9.81,46.63,595.27,84.87,10.0
661,28,341,56.85,7.23,31.14,10.59,59.97,609.57,63.68,10.0
662,28,974,55.16,7.5,24.3,9.49,51.45,634.6,114.4,4.56
663,28,439,48.93,8.47,31.61,12.91,59.04,472.05,87.25,4.89
664,28,818,50.36,7.68,25.41,10.36,63.53,678.41,107.64,5.44
665,28,688,54.97,8.94,29.1,8.47,53.96,486.77,101.57,8.0
666,28,807,53.85,7.210000000000001,27.15,8.92,62.51,433.96,86.14,10.0
667,28,895,55.38,8.6,29.68,10.58,57.27,585.67,86.9,10.0
668,28,678,49.79,7.96,29.42,12.74,51.42,470.03,62.04,3.44
669,28,32,57.51,9.58,26.59,12.86,58.82,456.19,109.94,6.56
670,28,881,49.92,6.68,23.48,8.17,57.06,629.82,60.78,5.78
671,28,600,56.62,7.79,31.78,10.41,51.9,574.03,90.6,10.0
672,28,285,51.03,8.12,29.07,9.45,52.3,706.74,80.43,4.22
673,29,414,53.09,5.66,22.41,7.09,59.18,641.4,108.55,4.78
674,29,617,55.17,4.01,21.25,6.77,72.0,484.42,118.58,4.56
675,29,829,55.4,6.050000000000001,24.97,7.949999999999999,72.56,562.68,118.93,10.0
676,29,666,49.61,7.0,26.15,11.32,51.91,523.75,100.95,5.89
677,29,445,55.09,7.06,30.21,9.7,48.65,568.46,116.72,5.0
678,29,101,48.1,7.64,30.59,11.65,51.67,670.81,62.35,4.44
679,29,802,52.6,9.46,25.85,11.74,47.05,594.99,117.89,10.0
680,29,757,51.99,7.49,31.27,9.91,57.16,459.65,114.36,10.0
681,29,152,55.18,8.85,31.84,11.36,50.43,404.52,86.52,5.44
682,29,270,50.84,7.72,29.33,9.04,60.25,418.13,90.45,4.22
683,29,393,52.0,8.42,27.03,11.68,45.88,592.4,62.21,6.33
684,29,124,56.1,6.44,26.85,11.84,50.1,568.64,73.6,10.0
685,29,341,52.36,8.0,26.42,11.98,56.6,485.31,98.42,10.0
686,29,974,51.63,7.539999999999999,29.25,8.44,64.31,564.62,84.87,4.67
687,29,439,56.74,8.16,27.06,12.3,62.8,407.94,89.4,4.89
688,29,818,55.31,8.18,25.72,11.57,45.07,585.24,70.42,5.56
689,29,688,54.7,7.74,24.78,11.93,52.12,580.63,81.86,8.0
690,29,807,51.18,6.58,24.05,8.42,62.33,679.71,80.76,10.0
691,29,895,57.84,7.07,25.46,11.8,56.22,516.57,114.46,3.67
692,29,678,55.91,8.5,28.25,10.74,61.34,612.89,64.8,10.0
693,29,32,50.53,8.92,25.81,12.75,55.4,491.25,101.48,4.11
694,29,881,56.76,8.09,28.02,11.2,62.1,426.49,106.72,5.78
695,29,600,49.79,7.13,25.44,12.76,62.07,527.95,114.51,5.33
696,29,285,49.11,7.53,26.82,9.5,62.43,487.19,88.57,4.22
697,30,414,55.72,5.550000000000001,23.03,7.210000000000001,71.68,611.62,75.22,4.22
698,30,617,54.22,6.109999999999999,26.67,6.859999999999999,60.59,594.09,115.62,10.0
699,30,829,48.35,6.539999999999999,21.55,6.779999999999999,60.56,695.18,97.18,10.0
700,30,666,55.03,8.22,29.13,8.43,62.44,585.73,72.25,5.89
701,30,445,48.33,7.65,27.39,11.86,55.42,453.77,96.88,5.0
702,30,101,52.36,9.57,29.67,11.72,64.36,506.76,106.91,8.33
703,30,802,52.9,7.26,25.7,9.46,45.52,640.94,72.66,10.0
704,30,757,51.73,9.03,30.79,12.15,54.45,478.25,100.97,5.44
705,30,152,50.25,8.73,28.17,9.48,64.98,579.25,91.64,5.44
706,30,270,49.86,7.74,31.87,12.77,57.76,545.93,107.4,10.0
707,30,393,50.0,8.4,28.15,12.82,48.28,678.42,66.2,6.33
708,30,124,57.97,7.68,27.02,9.89,49.87,549.38,68.84,10.0
709,30,341,50.48,7.24,29.48,9.11,62.22,696.29,96.14,6.67
710,30,974,51.54,8.17,29.02,9.29,60.06,527.88,84.46,10.0
711,30,439,50.01,8.06,30.85,9.63,46.3,576.67,101.65,2.0
712,30,818,57.72,9.37,27.23,9.93,60.88,559.54,74.19,3.33
713,30,688,53.69,8.04,24.58,11.68,55.16,412.06,61.37,10.0
714,30,807,49.3,8.72,27.36,8.59,58.7,691.81,78.19,10.0
715,30,895,48.48,8.04,25.22,10.98,55.1,651.77,115.07,10.0
716,30,678,56.2,8.97,29.57,12.56,60.78,652.72,119.15,2.22
717,30,32,55.48,8.49,25.99,12.64,54.82,661.75,68.3,5.78
718,30,881,48.95,7.98,26.28,11.5,47.09,614.28,89.89,7.78
