ID_Entrainement,ID_Joueur,Date_Entrainement,Durée,Intensité,Distance_Parcourue,Sprint_Max,Type_Exercice,Catégorie,Saison
326,723,2022-07-26,85,Faible,3.04,24.37,Technique,Cadet B,2022-2023
327,476,2022-07-26,110,Faible,4.28,23.87,Technique,Cadet B,2022-2023
328,529,2022-07-26,119,Moyenne,6.94,28.11,Technique,Cadet B,2022-2023
329,689,2022-07-26,99,Faible,3.72,25.58,Sprint,Cadet B,2022-2023
330,748,2022-07-26,60,Moyenne,5.83,26.41,Technique,Cadet B,2022-2023
331,348,2022-07-26,85,Élevée,9.69,31.83,Sprint,Cadet B,2022-2023
332,468,2022-07-26,94,Élevée,9.69,30.27,Technique,Cadet B,2022-2023
333,646,2022-07-26,96,Élevée,9.81,32.34,Sprint,Elite,2022-2023
334,269,2022-07-26,105,Élevée,8.39,31.81,Endurance,Elite,2022-2023
335,297,2022-07-26,82,Faible,4.67,23.06,Sprint,Elite,2022-2023
336,810,2022-07-26,110,Moyenne,6.74,28.84,Sprint,Elite,2022-2023
337,229,2022-07-26,113,Élevée,8.34,32.62,Sprint,Elite,2022-2023
338,578,2022-07-26,120,Élevée,9.36,31.11,Technique,Elite,2022-2023
339,886,2022-07-26,90,Faible,4.58,23.78,Match d’entraînement,Elite,2022-2023
340,491,2022-07-26,111,Élevée,9.19,30.08,Match d’entraînement,Elite,2022-2023
341,428,2022-07-26,94,Élevée,7.7,30.22,Technique,Elite,2022-2023
342,774,2022-07-26,95,Faible,4.6,24.92,Endurance,Elite,2022-2023
343,669,2022-07-26,93,Moyenne,6.12,26.0,Endurance,Elite,2022-2023
344,527,2022-07-26,98,Moyenne,5.24,26.29,Technique,Elite,2022-2023
345,793,2022-07-26,91,Moyenne,5.74,27.48,Technique,Elite,2022-2023
346,115,2022-07-26,66,Élevée,9.31,31.73,Technique,Elite,2022-2023
347,237,2022-07-26,100,Faible,4.18,24.77,Endurance,Elite,2022-2023
348,359,2022-07-26,113,Élevée,9.53,32.41,Match d’entraînement,Elite,2022-2023
349,42,2022-07-26,108,Élevée,8.8,30.78,Technique,Elite,2022-2023
350,573,2022-07-26,78,Moyenne,6.6,29.75,Match d’entraînement,Elite,2022-2023
351,311,2022-07-26,63,Moyenne,5.42,29.17,Endurance,Elite,2022-2023
352,162,2022-07-26,86,Élevée,8.88,32.11,Endurance,Elite,2022-2023
353,621,2022-07-26,65,Élevée,8.88,30.54,Sprint,Elite,2022-2023
354,968,2022-07-26,118,Élevée,7.73,30.97,Endurance,Elite,2022-2023
355,893,2022-07-26,72,Faible,3.73,24.71,Technique,Junior,2022-2023
356,931,2022-07-26,82,Faible,3.28,21.8,Technique,Junior,2022-2023
357,697,2022-07-26,79,Élevée,9.08,32.37,Endurance,Junior,2022-2023
358,680,2022-07-26,102,Moyenne,7.21,29.69,Match d’entraînement,Junior,2022-2023
359,811,2022-07-26,92,Faible,4.04,26.0,Technique,Junior,2022-2023
360,87,2022-07-26,100,Faible,4.19,21.48,Technique,Junior,2022-2023
361,879,2022-07-26,119,Moyenne,6.74,28.17,Sprint,Junior,2022-2023
362,884,2022-07-26,100,Moyenne,5.84,28.24,Endurance,Junior,2022-2023
363,261,2022-07-26,87,Moyenne,6.0,29.29,Sprint,Junior,2022-2023
364,93,2022-07-26,120,Moyenne,6.47,28.58,Match d’entraînement,Junior,2022-2023
365,242,2022-07-26,83,Élevée,8.13,31.75,Match d’entraînement,Junior,2022-2023
366,832,2022-07-26,117,Élevée,8.74,30.54,Technique,Junior,2022-2023
367,376,2022-07-26,65,Moyenne,5.27,27.42,Endurance,Junior,2022-2023
368,249,2022-07-26,74,Faible,3.36,24.11,Sprint,Junior,2022-2023
369,767,2022-07-26,99,Élevée,8.66,30.64,Technique,Junior,2022-2023
370,56,2022-07-26,65,Moyenne,7.49,28.81,Endurance,Junior,2022-2023
371,219,2022-07-26,94,Élevée,7.78,31.05,Endurance,Junior,2022-2023
372,509,2022-07-26,116,Élevée,8.99,32.25,Sprint,Junior,2022-2023
373,164,2022-07-26,120,Élevée,7.97,30.71,Endurance,Junior,2022-2023
374,205,2022-07-26,80,Faible,4.44,20.22,Sprint,Junior,2022-2023
375,301,2022-07-26,71,Faible,4.79,22.36,Endurance,Junior,2022-2023
376,354,2022-07-26,119,Moyenne,5.94,26.42,Endurance,Junior,2022-2023
377,313,2022-07-26,84,Moyenne,6.61,28.46,Technique,Minime A,2022-2023
378,97,2022-07-26,89,Moyenne,5.62,29.98,Match d’entraînement,Minime A,2022-2023
379,588,2022-07-26,97,Faible,3.91,20.03,Sprint,Minime A,2022-2023
380,188,2022-07-26,118,Faible,4.08,20.32,Endurance,Minime A,2022-2023
381,47,2022-07-26,95,Élevée,9.68,30.16,Match d’entraînement,Minime A,2022-2023
382,489,2022-07-26,114,Moyenne,7.14,29.11,Match d’entraînement,Minime A,2022-2023
383,628,2022-07-26,118,Élevée,9.59,31.79,Match d’entraînement,Minime A,2022-2023
384,286,2022-07-26,74,Moyenne,5.08,29.8,Endurance,Minime A,2022-2023
385,550,2022-07-26,116,Faible,3.2,21.34,Match d’entraînement,Minime A,2022-2023
386,316,2022-07-26,82,Élevée,8.24,32.55,Endurance,Minime A,2022-2023
387,236,2022-07-26,86,Faible,4.7,24.44,Match d’entraînement,Minime A,2022-2023
388,567,2022-07-26,89,Élevée,8.22,30.92,Technique,Minime A,2022-2023
389,260,2022-07-26,71,Faible,3.45,23.42,Sprint,Minime A,2022-2023
390,472,2022-07-26,103,Faible,4.16,22.43,Sprint,Minime A,2022-2023
391,654,2022-07-26,95,Faible,3.46,21.46,Match d’entraînement,Minime A,2022-2023
392,469,2022-07-26,96,Faible,4.34,25.26,Endurance,Minime A,2022-2023
393,145,2022-07-26,92,Moyenne,6.82,28.84,Match d’entraînement,Minime A,2022-2023
394,561,2022-07-26,110,Faible,4.17,21.45,Match d’entraînement,Minime A,2022-2023
395,565,2022-07-26,109,Moyenne,5.89,27.6,Match d’entraînement,Minime A,2022-2023
396,657,2022-07-26,86,Faible,4.72,20.86,Endurance,Minime A,2022-2023
397,906,2022-07-26,111,Moyenne,6.54,28.37,Match d’entraînement,Minime A,2022-2023
398,753,2022-07-26,109,Élevée,9.83,31.42,Endurance,Minime B,2022-2023
399,836,2022-07-26,94,Faible,3.86,22.66,Match d’entraînement,Minime B,2022-2023
400,826,2022-07-26,97,Élevée,9.69,30.74,Match d’entraînement,Minime B,2022-2023
401,275,2022-07-26,80,Élevée,7.9,31.49,Match d’entraînement,Minime B,2022-2023
402,944,2022-07-26,116,Élevée,9.23,31.47,Sprint,Minime B,2022-2023
403,409,2022-07-26,118,Moyenne,6.77,28.21,Sprint,Minime B,2022-2023
404,862,2022-07-26,88,Faible,4.41,22.35,Technique,Minime B,2022-2023
405,718,2022-07-26,65,Moyenne,7.35,27.18,Technique,Minime B,2022-2023
406,892,2022-07-26,109,Moyenne,5.61,27.38,Endurance,Minime B,2022-2023
407,180,2022-07-26,103,Moyenne,6.25,28.34,Sprint,Minime B,2022-2023
408,607,2022-07-26,77,Élevée,8.04,31.11,Sprint,Minime B,2022-2023
409,215,2022-07-26,89,Élevée,9.3,30.23,Technique,Minime B,2022-2023
410,107,2022-07-26,73,Élevée,8.36,31.24,Match d’entraînement,Minime B,2022-2023
411,11,2022-07-26,87,Moyenne,6.48,29.09,Sprint,Minime B,2022-2023
412,587,2022-07-26,117,Élevée,8.02,32.89,Sprint,Minime B,2022-2023
413,982,2022-07-26,112,Moyenne,7.26,29.95,Sprint,Minime B,2022-2023
414,88,2022-07-26,112,Moyenne,6.58,27.83,Sprint,Minime B,2022-2023
415,943,2022-07-26,106,Moyenne,5.47,26.26,Technique,Senior,2022-2023
416,996,2022-07-26,72,Faible,4.39,21.66,Endurance,Senior,2022-2023
417,590,2022-07-26,88,Moyenne,5.77,28.48,Match d’entraînement,Senior,2022-2023
418,726,2022-07-26,71,Moyenne,7.17,28.62,Endurance,Senior,2022-2023
419,809,2022-07-26,109,Élevée,8.79,32.93,Sprint,Senior,2022-2023
420,66,2022-07-26,99,Faible,3.65,22.38,Sprint,Senior,2022-2023
421,664,2022-07-26,79,Élevée,9.98,32.83,Sprint,Senior,2022-2023
422,77,2022-07-26,88,Faible,4.55,24.17,Sprint,Senior,2022-2023
423,38,2022-07-26,104,Moyenne,6.27,28.37,Match d’entraînement,Senior,2022-2023
424,849,2022-07-26,110,Élevée,7.54,31.8,Endurance,Senior,2022-2023
425,342,2022-07-26,67,Moyenne,6.29,29.62,Match d’entraînement,Senior,2022-2023
426,897,2022-07-26,74,Élevée,7.7,31.78,Sprint,Senior,2022-2023
427,258,2022-07-26,118,Moyenne,6.59,27.74,Match d’entraînement,Senior,2022-2023
428,18,2022-07-26,77,Faible,4.68,23.09,Endurance,Senior,2022-2023
429,976,2022-07-26,117,Élevée,9.11,32.47,Match d’entraînement,Senior,2022-2023
430,715,2022-07-26,107,Élevée,9.15,32.77,Technique,Senior,2022-2023
431,30,2022-07-26,115,Moyenne,7.1,29.73,Endurance,Senior,2022-2023
432,406,2022-07-26,109,Élevée,9.3,30.8,Technique,Senior,2022-2023
433,380,2022-07-26,111,Moyenne,6.65,26.41,Endurance,Senior,2022-2023
434,206,2022-07-26,100,Faible,4.9,21.9,Technique,Senior,2022-2023
435,100,2022-07-26,115,Moyenne,7.34,28.6,Match d’entraînement,Senior,2022-2023
436,89,2022-07-26,114,Moyenne,5.71,28.74,Sprint,Senior,2022-2023
437,807,2022-07-27,77,Élevée,9.75,30.74,Technique,Cadet A,2022-2023
438,124,2022-07-27,86,Élevée,9.42,32.01,Sprint,Cadet A,2022-2023
439,757,2022-07-27,117,Élevée,9.48,32.33,Match d’entraînement,Cadet A,2022-2023
440,818,2022-07-27,89,Moyenne,6.91,26.95,Technique,Cadet A,2022-2023
441,414,2022-07-27,91,Moyenne,6.71,28.85,Endurance,Cadet A,2022-2023
442,341,2022-07-27,78,Moyenne,5.65,29.2,Match d’entraînement,Cadet A,2022-2023
443,802,2022-07-27,112,Faible,3.01,20.8,Technique,Cadet A,2022-2023
444,600,2022-07-27,113,Moyenne,5.67,26.41,Sprint,Cadet A,2022-2023
445,285,2022-07-27,103,Faible,4.0,21.01,Endurance,Cadet A,2022-2023
446,32,2022-07-27,60,Moyenne,7.23,29.5,Match d’entraînement,Cadet A,2022-2023
447,829,2022-07-27,74,Moyenne,6.95,26.72,Match d’entraînement,Cadet A,2022-2023
448,666,2022-07-27,116,Faible,3.28,23.54,Sprint,Cadet A,2022-2023
449,439,2022-07-27,63,Élevée,9.51,31.97,Sprint,Cadet A,2022-2023
450,445,2022-07-27,78,Faible,3.31,24.56,Technique,Cadet A,2022-2023
451,688,2022-07-27,120,Élevée,9.39,32.1,Technique,Cadet A,2022-2023
452,895,2022-07-27,62,Faible,4.64,21.76,Technique,Cadet A,2022-2023
453,881,2022-07-27,120,Moyenne,7.45,27.4,Match d’entraînement,Cadet A,2022-2023
454,617,2022-07-27,108,Élevée,7.72,30.21,Endurance,Cadet A,2022-2023
455,974,2022-07-27,100,Élevée,9.63,32.83,Match d’entraînement,Cadet A,2022-2023
456,270,2022-07-27,87,Faible,4.87,20.72,Match d’entraînement,Cadet A,2022-2023
457,610,2022-07-27,116,Moyenne,7.44,26.43,Endurance,Cadet B,2022-2023
458,582,2022-07-27,61,Élevée,8.53,31.0,Sprint,Cadet B,2022-2023
459,827,2022-07-27,87,Moyenne,5.49,29.71,Technique,Cadet B,2022-2023
460,449,2022-07-27,71,Élevée,8.2,30.17,Technique,Cadet B,2022-2023
461,348,2022-07-27,117,Élevée,7.75,32.7,Technique,Cadet B,2022-2023
462,176,2022-07-27,85,Faible,4.83,22.74,Endurance,Cadet B,2022-2023
463,942,2022-07-27,80,Moyenne,5.08,28.1,Endurance,Cadet B,2022-2023
464,939,2022-07-27,97,Moyenne,6.77,28.26,Sprint,Cadet B,2022-2023
465,756,2022-07-27,72,Faible,4.46,21.28,Technique,Cadet B,2022-2023
466,728,2022-07-27,82,Élevée,8.87,32.09,Technique,Cadet B,2022-2023
467,833,2022-07-27,70,Faible,4.28,23.25,Endurance,Cadet B,2022-2023
468,723,2022-07-27,111,Faible,3.97,20.84,Technique,Cadet B,2022-2023
469,689,2022-07-27,114,Faible,3.85,22.97,Endurance,Cadet B,2022-2023
470,529,2022-07-27,63,Faible,4.75,24.02,Technique,Cadet B,2022-2023
471,748,2022-07-27,77,Élevée,8.18,31.03,Technique,Cadet B,2022-2023
472,434,2022-07-27,92,Moyenne,6.14,26.6,Match d’entraînement,Cadet B,2022-2023
473,468,2022-07-27,86,Moyenne,6.95,26.53,Endurance,Cadet B,2022-2023
474,571,2022-07-27,81,Élevée,8.99,30.19,Sprint,Cadet B,2022-2023
475,213,2022-07-27,113,Faible,3.56,21.15,Sprint,Cadet B,2022-2023
476,825,2022-07-27,70,Faible,3.9,20.77,Endurance,Cadet B,2022-2023
477,212,2022-07-27,88,Moyenne,6.62,26.52,Match d’entraînement,Cadet B,2022-2023
478,668,2022-07-27,70,Moyenne,6.3,27.03,Sprint,Cadet B,2022-2023
479,237,2022-07-27,74,Faible,4.22,25.42,Endurance,Elite,2022-2023
480,646,2022-07-27,86,Moyenne,7.27,27.42,Technique,Elite,2022-2023
481,162,2022-07-27,92,Faible,4.65,23.99,Endurance,Elite,2022-2023
482,491,2022-07-27,119,Moyenne,6.64,28.65,Technique,Elite,2022-2023
483,42,2022-07-27,105,Moyenne,5.94,28.54,Sprint,Elite,2022-2023
484,810,2022-07-27,110,Élevée,7.66,32.24,Sprint,Elite,2022-2023
485,359,2022-07-27,80,Moyenne,5.33,29.33,Match d’entraînement,Elite,2022-2023
486,461,2022-07-27,69,Faible,3.53,25.63,Technique,Elite,2022-2023
487,527,2022-07-27,66,Moyenne,6.55,26.48,Technique,Elite,2022-2023
488,204,2022-07-27,104,Élevée,8.72,32.59,Endurance,Elite,2022-2023
489,297,2022-07-27,96,Faible,4.38,25.27,Technique,Elite,2022-2023
490,886,2022-07-27,84,Élevée,7.81,30.92,Endurance,Elite,2022-2023
491,98,2022-07-27,85,Élevée,9.3,32.66,Technique,Elite,2022-2023
492,968,2022-07-27,67,Faible,4.2,23.83,Technique,Elite,2022-2023
493,669,2022-07-27,73,Élevée,9.0,31.46,Match d’entraînement,Elite,2022-2023
494,269,2022-07-27,76,Moyenne,7.29,27.22,Technique,Elite,2022-2023
495,428,2022-07-27,117,Moyenne,5.26,30.0,Match d’entraînement,Elite,2022-2023
496,578,2022-07-27,91,Faible,4.91,25.31,Technique,Elite,2022-2023
497,774,2022-07-27,110,Moyenne,7.14,27.38,Endurance,Elite,2022-2023
498,793,2022-07-27,87,Faible,3.43,24.56,Endurance,Elite,2022-2023
499,811,2022-07-27,103,Moyenne,5.75,28.26,Sprint,Junior,2022-2023
500,786,2022-07-27,68,Faible,4.69,21.85,Technique,Junior,2022-2023
501,658,2022-07-27,75,Moyenne,5.48,27.63,Sprint,Junior,2022-2023
502,93,2022-07-27,115,Moyenne,6.71,27.29,Match d’entraînement,Junior,2022-2023
503,432,2022-07-27,69,Moyenne,6.03,26.45,Match d’entraînement,Junior,2022-2023
504,509,2022-07-27,96,Moyenne,6.05,27.86,Match d’entraînement,Junior,2022-2023
505,931,2022-07-27,67,Élevée,8.88,32.13,Sprint,Junior,2022-2023
506,242,2022-07-27,117,Faible,3.38,22.62,Sprint,Junior,2022-2023
507,261,2022-07-27,69,Faible,4.08,21.78,Sprint,Junior,2022-2023
508,879,2022-07-27,113,Élevée,9.43,30.84,Endurance,Junior,2022-2023
509,697,2022-07-27,120,Élevée,8.85,31.5,Sprint,Junior,2022-2023
510,249,2022-07-27,69,Faible,4.59,25.46,Sprint,Junior,2022-2023
511,205,2022-07-27,106,Élevée,7.69,30.23,Match d’entraînement,Junior,2022-2023
512,164,2022-07-27,110,Moyenne,6.61,28.38,Match d’entraînement,Junior,2022-2023
513,680,2022-07-27,112,Élevée,8.23,32.02,Endurance,Junior,2022-2023
514,767,2022-07-27,69,Faible,4.95,23.26,Match d’entraînement,Junior,2022-2023
515,884,2022-07-27,95,Élevée,9.67,32.54,Technique,Junior,2022-2023
516,219,2022-07-27,69,Élevée,8.39,30.63,Technique,Junior,2022-2023
517,354,2022-07-27,68,Faible,4.67,25.18,Sprint,Junior,2022-2023
518,376,2022-07-27,64,Moyenne,6.62,27.08,Technique,Junior,2022-2023
519,917,2022-07-27,69,Faible,4.59,21.29,Sprint,Minime A,2022-2023
520,561,2022-07-27,75,Élevée,9.94,30.86,Endurance,Minime A,2022-2023
521,472,2022-07-27,95,Élevée,9.74,31.6,Match d’entraînement,Minime A,2022-2023
522,489,2022-07-27,65,Moyenne,6.69,29.41,Match d’entraînement,Minime A,2022-2023
523,104,2022-07-27,68,Élevée,7.93,30.79,Match d’entraînement,Minime A,2022-2023
524,657,2022-07-27,114,Moyenne,7.14,26.67,Sprint,Minime A,2022-2023
525,469,2022-07-27,104,Faible,4.52,22.25,Match d’entraînement,Minime A,2022-2023
526,628,2022-07-27,66,Élevée,9.62,32.6,Sprint,Minime A,2022-2023
527,47,2022-07-27,89,Faible,3.5,20.93,Endurance,Minime A,2022-2023
528,260,2022-07-27,99,Élevée,7.68,32.69,Technique,Minime A,2022-2023
529,567,2022-07-27,69,Élevée,9.55,32.89,Match d’entraînement,Minime A,2022-2023
530,871,2022-07-27,114,Moyenne,6.52,27.54,Sprint,Minime A,2022-2023
531,313,2022-07-27,72,Élevée,7.67,30.94,Match d’entraînement,Minime A,2022-2023
532,588,2022-07-27,109,Faible,4.77,25.88,Match d’entraînement,Minime A,2022-2023
533,550,2022-07-27,112,Élevée,9.98,30.37,Sprint,Minime A,2022-2023
534,79,2022-07-27,95,Faible,3.61,20.87,Match d’entraînement,Minime A,2022-2023
535,236,2022-07-27,97,Moyenne,6.37,28.96,Sprint,Minime A,2022-2023
536,654,2022-07-27,78,Élevée,8.19,32.49,Sprint,Minime A,2022-2023
537,97,2022-07-27,81,Faible,3.64,24.8,Technique,Minime A,2022-2023
538,565,2022-07-27,91,Élevée,8.7,31.96,Sprint,Minime A,2022-2023
539,286,2022-07-27,98,Moyenne,5.19,26.83,Match d’entraînement,Minime A,2022-2023
540,316,2022-07-27,102,Moyenne,7.36,29.04,Technique,Minime A,2022-2023
541,275,2022-07-27,77,Élevée,7.51,32.29,Match d’entraînement,Minime B,2022-2023
542,753,2022-07-27,85,Élevée,9.39,30.63,Endurance,Minime B,2022-2023
543,982,2022-07-27,104,Faible,4.74,21.26,Sprint,Minime B,2022-2023
544,892,2022-07-27,71,Moyenne,6.85,26.39,Endurance,Minime B,2022-2023
545,215,2022-07-27,79,Élevée,9.41,31.22,Endurance,Minime B,2022-2023
546,587,2022-07-27,114,Moyenne,5.65,29.73,Endurance,Minime B,2022-2023
547,11,2022-07-27,108,Faible,4.04,20.66,Match d’entraînement,Minime B,2022-2023
548,862,2022-07-27,67,Moyenne,5.66,27.45,Sprint,Minime B,2022-2023
549,107,2022-07-27,85,Faible,3.38,24.04,Endurance,Minime B,2022-2023
550,914,2022-07-27,101,Faible,3.15,21.77,Technique,Minime B,2022-2023
551,944,2022-07-27,94,Faible,3.6,25.64,Technique,Minime B,2022-2023
552,826,2022-07-27,62,Moyenne,5.7,29.07,Match d’entraînement,Minime B,2022-2023
553,836,2022-07-27,89,Moyenne,5.31,29.32,Sprint,Minime B,2022-2023
554,607,2022-07-27,110,Élevée,9.82,30.9,Match d’entraînement,Minime B,2022-2023
555,168,2022-07-27,60,Faible,4.27,24.78,Technique,Minime B,2022-2023
556,409,2022-07-27,110,Moyenne,6.4,27.94,Endurance,Minime B,2022-2023
557,809,2022-07-27,97,Élevée,8.2,31.23,Endurance,Senior,2022-2023
558,831,2022-07-27,105,Élevée,9.13,32.82,Sprint,Senior,2022-2023
559,590,2022-07-27,109,Faible,4.92,25.77,Sprint,Senior,2022-2023
560,89,2022-07-27,80,Moyenne,5.54,26.69,Endurance,Senior,2022-2023
561,731,2022-07-27,77,Faible,4.43,22.99,Endurance,Senior,2022-2023
562,866,2022-07-27,95,Moyenne,5.99,27.96,Sprint,Senior,2022-2023
563,380,2022-07-27,64,Moyenne,5.47,29.35,Technique,Senior,2022-2023
564,100,2022-07-27,77,Faible,4.77,25.84,Sprint,Senior,2022-2023
565,976,2022-07-27,76,Moyenne,6.35,28.76,Match d’entraînement,Senior,2022-2023
566,943,2022-07-27,94,Moyenne,5.87,28.75,Endurance,Senior,2022-2023
567,38,2022-07-27,101,Élevée,8.35,30.87,Endurance,Senior,2022-2023
568,664,2022-07-27,60,Élevée,7.51,31.6,Sprint,Senior,2022-2023
569,406,2022-07-27,83,Élevée,7.85,30.72,Match d’entraînement,Senior,2022-2023
570,206,2022-07-27,81,Faible,3.38,20.16,Technique,Senior,2022-2023
571,30,2022-07-27,86,Élevée,8.72,31.55,Sprint,Senior,2022-2023
572,342,2022-07-27,63,Moyenne,5.42,26.31,Technique,Senior,2022-2023
573,715,2022-07-27,99,Élevée,8.07,31.96,Technique,Senior,2022-2023
574,726,2022-07-27,74,Faible,3.8,24.8,Sprint,Senior,2022-2023
575,996,2022-07-27,83,Élevée,8.79,32.85,Match d’entraînement,Senior,2022-2023
576,849,2022-07-27,83,Élevée,9.42,32.49,Sprint,Senior,2022-2023
577,897,2022-07-27,96,Faible,4.83,21.73,Sprint,Senior,2022-2023
578,18,2022-07-27,96,Moyenne,6.91,27.55,Match d’entraînement,Senior,2022-2023
579,895,2022-07-28,62,Faible,3.37,23.22,Endurance,Cadet A,2022-2023
580,393,2022-07-28,78,Élevée,8.63,32.87,Sprint,Cadet A,2022-2023
581,152,2022-07-28,93,Faible,3.44,21.32,Technique,Cadet A,2022-2023
582,124,2022-07-28,94,Faible,3.54,23.04,Sprint,Cadet A,2022-2023
583,445,2022-07-28,69,Faible,4.1,20.22,Endurance,Cadet A,2022-2023
584,285,2022-07-28,97,Élevée,7.6,31.75,Technique,Cadet A,2022-2023
585,617,2022-07-28,92,Moyenne,5.5,28.44,Sprint,Cadet A,2022-2023
586,101,2022-07-28,116,Faible,4.86,24.08,Endurance,Cadet A,2022-2023
587,688,2022-07-28,66,Moyenne,6.68,26.74,Endurance,Cadet A,2022-2023
588,829,2022-07-28,115,Faible,3.42,22.45,Sprint,Cadet A,2022-2023
589,32,2022-07-28,115,Faible,3.87,20.37,Match d’entraînement,Cadet A,2022-2023
590,678,2022-07-28,106,Moyenne,6.15,26.99,Endurance,Cadet A,2022-2023
591,974,2022-07-28,60,Faible,3.92,23.35,Sprint,Cadet A,2022-2023
592,600,2022-07-28,114,Moyenne,5.11,29.71,Endurance,Cadet A,2022-2023
593,757,2022-07-28,64,Élevée,9.93,30.38,Match d’entraînement,Cadet A,2022-2023
594,881,2022-07-28,114,Faible,3.11,21.53,Sprint,Cadet A,2022-2023
595,414,2022-07-28,71,Élevée,9.75,31.41,Technique,Cadet A,2022-2023
596,666,2022-07-28,99,Élevée,9.45,31.13,Match d’entraînement,Cadet A,2022-2023
597,439,2022-07-28,74,Faible,4.06,20.08,Sprint,Cadet A,2022-2023
598,802,2022-07-28,118,Moyenne,5.59,27.13,Endurance,Cadet A,2022-2023
599,689,2022-07-28,99,Moyenne,6.37,27.0,Technique,Cadet B,2022-2023
600,582,2022-07-28,113,Faible,4.98,22.64,Technique,Cadet B,2022-2023
601,728,2022-07-28,102,Moyenne,5.21,28.69,Match d’entraînement,Cadet B,2022-2023
602,529,2022-07-28,77,Moyenne,6.2,28.96,Match d’entraînement,Cadet B,2022-2023
603,610,2022-07-28,78,Élevée,8.19,31.72,Sprint,Cadet B,2022-2023
604,211,2022-07-28,81,Élevée,8.68,32.02,Technique,Cadet B,2022-2023
605,348,2022-07-28,69,Élevée,8.14,31.44,Technique,Cadet B,2022-2023
606,476,2022-07-28,63,Élevée,7.97,30.38,Endurance,Cadet B,2022-2023
607,723,2022-07-28,61,Faible,3.6,23.35,Match d’entraînement,Cadet B,2022-2023
608,449,2022-07-28,67,Faible,3.78,21.28,Technique,Cadet B,2022-2023
609,212,2022-07-28,117,Élevée,8.65,31.32,Technique,Cadet B,2022-2023
610,833,2022-07-28,61,Faible,3.31,20.91,Sprint,Cadet B,2022-2023
611,213,2022-07-28,91,Faible,4.83,23.81,Endurance,Cadet B,2022-2023
612,939,2022-07-28,63,Élevée,9.94,30.41,Endurance,Cadet B,2022-2023
613,668,2022-07-28,113,Élevée,8.44,30.42,Match d’entraînement,Cadet B,2022-2023
614,468,2022-07-28,103,Élevée,8.31,31.29,Sprint,Cadet B,2022-2023
615,434,2022-07-28,85,Moyenne,5.78,27.67,Sprint,Cadet B,2022-2023
616,942,2022-07-28,97,Moyenne,7.12,27.79,Technique,Cadet B,2022-2023
617,827,2022-07-28,105,Faible,4.22,24.3,Sprint,Cadet B,2022-2023
618,756,2022-07-28,116,Faible,3.48,20.94,Endurance,Cadet B,2022-2023
619,115,2022-07-28,88,Élevée,8.61,31.05,Match d’entraînement,Elite,2022-2023
620,669,2022-07-28,83,Moyenne,6.78,29.49,Endurance,Elite,2022-2023
621,269,2022-07-28,84,Élevée,9.03,32.03,Technique,Elite,2022-2023
622,297,2022-07-28,63,Moyenne,6.13,26.37,Match d’entraînement,Elite,2022-2023
623,311,2022-07-28,104,Moyenne,5.44,27.26,Technique,Elite,2022-2023
624,491,2022-07-28,76,Élevée,8.88,30.48,Match d’entraînement,Elite,2022-2023
625,646,2022-07-28,94,Faible,4.79,21.04,Match d’entraînement,Elite,2022-2023
626,573,2022-07-28,60,Faible,4.23,20.16,Technique,Elite,2022-2023
627,98,2022-07-28,120,Moyenne,7.12,29.49,Match d’entraînement,Elite,2022-2023
628,621,2022-07-28,75,Faible,4.33,21.59,Endurance,Elite,2022-2023
629,578,2022-07-28,80,Faible,3.68,25.21,Sprint,Elite,2022-2023
630,229,2022-07-28,91,Moyenne,5.89,28.17,Technique,Elite,2022-2023
631,162,2022-07-28,117,Moyenne,6.76,29.97,Match d’entraînement,Elite,2022-2023
