ID_Technique,ID_Match,ID_Joueur,Nombre_Passes,Précision_Passes,Réception_Réussie,Contrôle_Balle,Nombre_Tirs,Précision_Tirs,Duels_Aériens_Gagnés,Centres_Réussis,Dribbles_Réussis,Interceptions,Tacles_Réussis,Conversion_Occasions
362,16,617,22,105.88,15,89.76,0,0.0,6,4,1,15,2,0.0
363,16,829,19,100.49,16,78.66,0,0.0,13,1,2,9,5,0.0
364,16,666,52,83.07,12,82.63,1,37.44,16,4,3,15,11,0.0
365,16,445,68,100.73,30,101.4,5,49.04,4,15,11,13,15,0.0
366,16,101,100,92.72,18,109.31,1,22.83,8,16,13,14,5,0.0
367,16,802,106,98.39,23,101.69,1,43.77,7,9,12,9,13,100.0
368,16,757,60,100.28,28,104.33,4,31.03,9,4,6,12,13,0.0
369,16,152,92,98.62,31,109.58,3,52.05,9,8,9,9,13,33.33
370,16,270,56,102.77,22,103.27,2,45.49,4,12,7,13,6,0.0
371,16,393,57,100.28,18,109.11,2,50.99,8,15,11,15,7,50.0
372,16,124,46,85.06,20,97.56,2,35.54,5,5,1,13,15,0.0
373,16,341,30,80.13,15,96.0,6,42.37,4,15,19,4,3,0.0
374,16,974,50,99.98,23,93.3,0,29.84,6,11,4,19,9,0.0
375,16,439,78,103.38,22,93.71,5,42.55,5,9,7,14,14,0.0
376,16,818,101,107.05,23,104.55,5,26.91,3,15,8,14,15,0.0
377,16,688,82,100.19,15,85.0,3,31.46,20,3,3,13,20,0.0
378,16,807,36,99.38,23,92.09,0,16.0,8,2,1,17,14,0.0
379,16,895,92,97.82,19,95.35,4,34.85,6,11,13,16,9,0.0
380,16,678,107,89.74,23,105.18,2,34.82,5,9,12,9,5,0.0
381,16,32,89,97.33,19,105.48,3,50.21,6,13,7,9,13,0.0
382,16,881,53,96.3,24,101.46,3,34.79,19,11,6,15,18,0.0
383,16,600,88,95.39,25,93.68,2,59.27,8,16,13,11,11,0.0
384,16,285,17,93.07,27,106.7,5,68.46,7,18,8,2,1,40.0
385,17,414,23,80.46,13,73.71,0,0.0,8,0,0,7,2,0.0
386,17,617,9,80.36,7,65.31,0,0.0,11,1,1,6,4,0.0
387,17,829,12,81.71,9,76.08,0,0.0,10,1,1,7,5,0.0
388,17,666,70,75.68,18,72.88,1,24.69,10,2,3,15,7,0.0
389,17,445,86,80.86,18,89.18,3,23.0,9,7,9,10,9,0.0
390,17,101,87,73.76,14,80.31,4,23.74,5,7,9,13,8,0.0
391,17,802,61,74.76,24,77.87,4,55.82,3,9,7,11,6,0.0
392,17,757,60,78.97,27,77.56,5,48.48,6,6,7,9,9,20.0
393,17,152,87,76.74,22,79.53,3,45.68,6,10,5,10,11,33.33
394,17,270,51,80.03,27,83.53,3,31.22,3,5,8,10,6,33.33
395,17,393,55,80.98,23,84.81,2,43.64,8,4,5,9,11,0.0
396,17,124,71,74.2,21,68.67,2,26.99,12,5,1,14,14,0.0
397,17,341,30,78.06,15,73.86,14,66.69,9,18,14,2,2,7.14
398,17,974,36,75.19,10,84.96,0,18.9,7,6,4,18,10,0.0
399,17,439,45,87.09,20,80.27,3,22.07,5,3,5,10,11,0.0
400,17,818,81,82.26,14,86.38,3,51.31,8,5,9,11,7,0.0
401,17,688,51,68.8,14,71.68,0,37.82,12,2,4,14,13,0.0
402,17,807,52,80.84,14,79.07,0,29.2,7,9,5,9,16,0.0
403,17,895,79,85.74,22,78.7,1,46.73,9,9,6,13,5,0.0
404,17,678,57,79.82,13,82.89,2,56.24,6,12,7,12,4,0.0
405,17,32,48,72.49,18,85.77,4,49.27,3,10,9,9,9,0.0
406,17,881,50,75.64,12,77.44,2,12.82,9,8,2,15,13,0.0
407,17,600,46,78.24,18,88.32,5,54.92,4,2,9,9,8,0.0
408,17,285,26,70.28,15,86.27,14,51.37,6,9,10,4,3,0.0
409,18,414,16,77.81,5,76.29,0,0.0,13,3,1,9,4,0.0
410,18,617,16,87.26,10,74.74,0,0.0,8,4,1,5,5,0.0
411,18,829,18,80.26,10,66.68,0,0.0,10,0,1,4,4,0.0
412,18,666,39,79.5,19,75.98,2,28.89,15,3,1,10,9,0.0
413,18,445,72,77.42,25,77.0,5,44.06,6,5,10,13,13,0.0
414,18,101,53,86.11,16,82.95,1,42.54,6,9,9,13,4,0.0
415,18,802,67,82.25,18,81.26,1,42.42,6,5,5,9,4,0.0
416,18,757,77,72.85,15,77.66,2,31.85,7,6,9,11,7,0.0
417,18,152,78,78.68,16,81.63,1,23.81,9,5,9,11,5,0.0
418,18,270,82,73.82,22,82.79,5,42.11,9,5,5,10,12,0.0
419,18,393,81,81.12,27,88.19,3,42.38,4,2,9,9,12,0.0
420,18,124,37,82.0,15,80.3,2,20.03,11,6,2,16,7,0.0
421,18,341,34,74.53,9,87.84,10,72.72,9,13,9,4,4,0.0
422,18,974,36,72.56,21,82.97,0,19.05,7,9,1,16,7,0.0
423,18,439,58,73.09,16,79.19,4,20.91,6,7,4,8,13,0.0
424,18,818,65,80.18,25,81.49,2,30.42,5,9,9,9,12,50.0
425,18,688,41,80.82,17,81.42,2,13.28,18,2,2,17,15,0.0
426,18,807,53,83.13,16,69.52,2,16.31,6,2,3,9,7,0.0
427,18,895,51,77.62,18,77.84,5,50.79,7,6,4,9,11,0.0
428,18,678,56,72.94,14,80.5,2,40.62,6,7,6,9,9,0.0
429,18,32,84,74.21,20,85.8,5,59.94,5,3,9,9,12,20.0
430,18,881,45,80.16,19,83.37,0,29.97,11,9,2,10,16,0.0
431,18,600,73,80.42,15,81.45,3,51.62,2,2,10,8,5,0.0
432,18,285,10,67.93,11,84.2,14,49.43,7,16,7,0,0,0.0
433,19,414,15,106.1,8,91.35,0,0.0,14,0,2,15,2,0.0
434,19,617,24,103.97,15,98.33,0,0.0,6,3,0,15,2,0.0
435,19,829,22,100.5,8,94.58,0,0.0,8,2,1,15,3,0.0
436,19,666,34,102.27,15,89.33,3,23.25,7,7,2,17,16,0.0
437,19,445,73,99.25,28,96.59,3,32.79,5,12,7,9,16,0.0
438,19,101,80,89.87,26,105.23,4,36.26,7,9,6,14,13,25.0
439,19,802,83,96.12,27,102.79,5,35.72,5,14,11,12,16,0.0
440,19,757,75,95.01,25,97.73,4,57.55,11,15,5,16,9,0.0
441,19,152,95,100.62,18,96.75,5,46.55,11,8,7,8,13,20.0
442,19,270,60,88.01,28,99.5,4,37.06,5,12,13,15,15,25.0
443,19,393,79,105.23,33,103.55,5,46.36,3,7,6,16,12,0.0
444,19,124,57,93.56,12,94.98,0,11.59,6,7,5,15,8,0.0
445,19,341,41,96.1,24,104.12,12,77.6,7,9,16,4,4,0.0
446,19,974,33,86.88,23,87.17,1,24.97,12,7,5,16,15,0.0
447,19,439,55,107.76,26,104.61,3,44.97,11,16,11,13,11,0.0
448,19,818,106,93.24,17,99.81,1,51.57,6,11,7,15,9,0.0
449,19,688,47,84.66,25,88.48,0,21.92,22,5,3,14,20,0.0
450,19,807,80,104.33,13,102.21,2,25.7,15,7,3,15,16,0.0
451,19,895,58,105.66,24,98.58,1,20.64,11,3,11,14,13,0.0
452,19,678,70,89.93,26,108.76,2,53.33,9,3,12,13,12,0.0
453,19,32,104,102.67,18,102.46,5,43.93,7,16,12,15,8,0.0
454,19,881,38,99.18,16,92.61,2,30.67,20,3,1,22,9,0.0
455,19,600,105,106.22,17,94.96,1,33.86,6,8,8,8,16,0.0
456,19,285,34,86.76,19,89.49,8,67.29,7,18,22,1,1,0.0
457,20,414,19,78.65,11,73.56,0,0.0,6,0,1,7,1,0.0
458,20,617,18,84.76,9,70.01,0,0.0,11,1,0,8,1,0.0
459,20,829,21,83.07,13,79.64,0,0.0,9,0,1,4,1,0.0
460,20,666,44,79.62,12,72.46,1,39.12,6,1,3,17,12,0.0
461,20,445,77,86.09,13,88.59,2,48.13,5,3,6,11,4,0.0
462,20,101,55,81.26,16,82.99,3,34.19,9,13,7,9,8,33.33
463,20,802,86,80.86,18,77.86,3,30.53,3,4,9,9,6,33.33
464,20,757,78,75.19,15,87.63,3,54.35,2,9,6,9,13,0.0
465,20,152,49,72.75,27,86.63,1,23.17,4,10,9,7,13,0.0
466,20,270,85,75.67,17,77.32,5,47.2,3,8,7,9,4,0.0
467,20,393,85,84.65,18,79.99,5,39.26,2,13,5,9,6,0.0
468,20,124,58,81.17,15,73.32,3,37.02,17,1,3,14,16,0.0
469,20,341,23,75.65,9,82.94,12,56.77,7,7,9,0,3,0.0
470,20,974,48,78.98,14,72.71,3,28.66,5,9,2,18,15,0.0
471,20,439,78,85.86,25,78.84,4,42.63,4,12,6,9,9,0.0
472,20,818,74,81.88,24,81.87,5,31.45,8,3,7,9,13,0.0
473,20,688,62,84.83,22,77.47,3,33.51,15,8,4,9,16,0.0
474,20,807,57,78.12,15,69.88,2,10.38,12,7,3,9,10,0.0
475,20,895,45,82.92,15,79.14,1,47.29,4,3,6,9,7,0.0
476,20,678,87,75.77,21,83.35,1,39.12,7,12,9,9,13,0.0
477,20,32,72,78.16,26,87.79,2,22.0,2,2,7,9,8,0.0
478,20,881,32,72.34,13,68.62,1,32.14,9,4,0,13,12,0.0
479,20,600,72,85.92,15,89.52,4,48.48,3,3,10,11,6,0.0
480,20,285,32,66.81,19,87.25,5,67.59,2,18,6,0,0,0.0
481,21,414,19,77.92,9,78.89,0,0.0,11,0,0,10,3,0.0
482,21,617,19,84.64,4,66.43,0,0.0,11,3,1,8,6,0.0
483,21,829,9,87.37,7,70.78,0,0.0,4,4,1,6,6,0.0
484,21,666,35,77.15,20,72.96,2,27.6,9,9,4,15,17,0.0
485,21,445,75,72.95,17,78.21,5,38.97,9,3,5,13,9,0.0
486,21,101,80,75.03,25,80.45,5,45.79,2,7,9,12,6,0.0
487,21,802,57,87.92,18,80.01,2,43.22,2,3,8,12,11,0.0
488,21,757,85,84.07,22,77.95,2,54.12,3,3,10,12,9,0.0
489,21,152,53,82.04,15,84.99,4,47.07,3,5,9,7,9,0.0
490,21,270,85,76.18,18,78.45,4,55.76,2,11,10,9,9,0.0
491,21,393,53,75.16,20,86.78,2,30.75,8,7,8,10,13,0.0
492,21,124,46,76.57,22,69.81,3,33.84,18,7,1,11,9,0.0
493,21,341,32,72.89,13,74.77,10,55.48,3,5,5,3,2,0.0
494,21,974,53,67.75,9,82.42,2,31.3,4,6,1,16,16,0.0
495,21,439,68,76.2,22,81.39,4,21.98,2,9,4,8,8,25.0
496,21,818,69,74.95,14,82.05,1,41.08,8,2,6,11,13,0.0
497,21,688,58,68.41,16,70.8,3,33.55,10,6,3,17,8,0.0
498,21,807,46,77.11,13,70.64,0,21.03,9,6,2,10,9,0.0
499,21,895,50,75.94,17,85.56,3,34.08,6,13,9,7,4,0.0
500,21,678,78,80.84,21,85.79,3,50.87,8,12,6,12,7,0.0
501,21,32,70,82.63,27,87.4,4,37.55,4,2,6,9,12,0.0
502,21,881,48,82.45,18,85.41,0,13.35,18,7,0,16,12,0.0
503,21,600,67,85.94,20,88.65,4,30.43,8,3,6,11,12,0.0
504,21,285,20,78.94,13,89.72,7,62.75,5,16,6,2,3,0.0
505,22,414,19,80.81,7,76.75,0,0.0,6,4,1,9,2,0.0
506,22,617,15,83.83,10,67.09,0,0.0,6,2,1,13,5,0.0
507,22,829,13,79.93,8,67.11,0,0.0,7,4,0,4,5,0.0
508,22,666,36,75.56,19,85.19,0,29.83,10,6,0,17,9,0.0
509,22,445,88,73.79,14,86.05,2,29.18,8,4,6,12,7,0.0
510,22,101,60,80.8,26,86.91,1,43.21,5,8,8,11,5,0.0
511,22,802,68,86.46,18,79.56,1,56.16,4,4,6,13,9,0.0
512,22,757,68,79.21,18,82.71,5,31.68,7,9,10,7,6,0.0
513,22,152,72,82.17,23,89.71,4,28.89,5,6,6,11,12,0.0
514,22,270,62,87.76,25,89.98,4,47.59,8,7,4,9,8,0.0
515,22,393,73,84.73,15,81.57,3,50.13,3,5,10,12,8,0.0
516,22,124,59,75.23,10,79.69,0,29.32,17,9,1,13,10,0.0
517,22,341,32,68.91,11,75.79,10,43.38,3,14,9,2,3,0.0
518,22,974,69,82.91,21,79.97,2,30.57,7,1,4,14,9,0.0
519,22,439,88,86.6,16,84.35,1,23.26,4,9,6,9,9,0.0
520,22,818,53,75.41,25,82.58,5,42.23,7,10,9,10,4,0.0
521,22,688,27,67.57,12,76.33,2,32.12,9,2,5,13,12,0.0
522,22,807,67,69.89,14,82.94,3,18.59,8,5,2,15,18,0.0
523,22,895,83,79.92,13,80.24,3,38.99,4,6,9,9,7,0.0
524,22,678,64,82.43,15,77.35,5,44.39,2,4,7,8,4,0.0
525,22,32,81,83.7,20,84.45,3,24.8,7,6,5,13,8,0.0
526,22,881,64,84.37,19,84.21,2,16.89,17,1,5,16,11,0.0
527,22,600,75,84.48,25,80.38,3,36.15,3,8,10,9,5,0.0
528,22,285,16,67.4,10,89.5,9,55.5,3,7,15,0,4,0.0
529,23,414,11,99.64,15,83.53,0,0.0,5,5,0,16,4,0.0
530,23,617,29,98.02,11,83.45,0,0.0,8,5,0,15,3,0.0
531,23,829,19,99.4,14,84.69,0,0.0,7,0,0,9,8,0.0
532,23,666,88,100.64,24,100.08,0,17.32,18,3,5,11,22,0.0
533,23,445,95,102.51,23,102.15,2,30.18,3,12,11,16,15,0.0
534,23,101,96,106.72,27,96.55,1,36.51,6,7,13,15,16,0.0
535,23,802,55,89.43,26,106.56,3,32.1,4,9,9,11,14,33.33
536,23,757,91,93.49,31,101.42,4,53.28,5,6,13,13,13,25.0
537,23,152,90,104.56,20,94.49,1,23.37,11,13,12,14,11,0.0
538,23,270,71,94.13,24,99.91,3,21.14,4,6,7,12,9,0.0
539,23,393,71,102.85,26,106.71,4,47.29,8,12,7,12,14,0.0
540,23,124,67,94.37,12,99.56,1,39.6,19,5,3,13,18,0.0
541,23,341,27,92.15,23,105.24,12,42.75,11,14,18,5,0,0.0
542,23,974,36,86.89,22,95.35,3,17.9,20,5,4,16,16,0.0
543,23,439,78,96.97,19,103.2,2,27.17,7,4,6,15,13,0.0
544,23,818,78,101.74,25,100.56,5,22.22,9,3,8,11,6,0.0
545,23,688,42,96.35,11,95.52,3,35.97,13,2,2,19,11,0.0
546,23,807,88,89.83,25,87.15,2,14.17,13,5,2,13,22,0.0
547,23,895,73,93.75,33,99.21,2,50.34,3,8,5,15,6,0.0
548,23,678,60,98.62,23,106.17,1,51.74,9,13,8,11,14,0.0
549,23,32,79,98.98,18,102.22,3,32.24,9,8,7,15,14,0.0
550,23,881,68,83.89,17,94.08,2,32.47,9,9,3,19,20,0.0
551,23,600,70,106.08,18,96.05,5,52.77,6,4,13,9,5,0.0
552,23,285,38,82.34,26,94.79,8,57.95,7,12,20,3,2,0.0
553,24,414,22,78.22,6,72.58,0,0.0,11,0,0,8,3,0.0
554,24,617,15,78.14,6,68.03,0,0.0,8,1,1,7,3,0.0
555,24,829,9,84.21,8,65.48,0,0.0,12,0,1,9,4,0.0
556,24,666,51,82.69,11,83.63,2,21.63,9,1,2,10,9,0.0
557,24,445,79,82.99,24,83.09,3,27.52,6,11,6,12,11,33.33
558,24,101,53,85.62,23,88.82,5,42.31,2,2,10,8,8,0.0
559,24,802,49,80.53,21,84.79,1,52.63,3,12,9,11,8,0.0
560,24,757,48,72.71,18,78.16,3,48.24,6,10,10,9,10,0.0
561,24,152,80,77.45,23,81.18,3,25.91,7,11,8,8,6,0.0
562,24,270,81,79.43,16,76.69,2,20.47,5,3,5,12,10,0.0
563,24,393,57,79.38,23,76.8,5,33.62,8,11,4,8,7,0.0
564,24,124,63,83.5,20,80.24,2,24.69,16,9,1,16,10,0.0
565,24,341,20,63.94,19,77.68,11,74.33,2,8,17,4,1,0.0
566,24,974,30,73.89,18,84.83,3,20.61,11,3,5,9,8,0.0
567,24,439,57,85.89,23,80.4,1,29.06,6,9,5,8,11,0.0
568,24,818,55,78.67,15,79.03,2,41.53,6,12,6,9,11,50.0
569,24,688,35,77.16,10,68.21,2,22.67,9,2,1,10,10,0.0
570,24,807,32,83.27,16,83.52,1,21.17,13,6,3,10,11,100.0
571,24,895,61,83.74,22,78.05,5,29.96,9,6,10,7,9,20.0
572,24,678,66,85.64,19,82.13,2,51.68,5,5,9,8,9,0.0
573,24,32,83,81.34,21,88.8,3,20.27,4,7,8,13,12,0.0
574,24,881,57,81.98,19,67.63,3,17.68,11,7,0,12,18,0.0
575,24,600,83,83.35,21,89.16,1,20.19,8,5,8,11,12,0.0
576,24,285,15,74.79,18,73.14,12,46.98,8,8,9,2,0,0.0
577,25,414,25,88.14,13,71.33,0,0.0,5,2,2,11,8,0.0
578,25,617,15,92.2,5,82.09,0,0.0,13,5,2,13,7,0.0
579,25,829,20,96.04,8,86.57,0,0.0,11,0,0,6,6,0.0
580,25,666,56,89.96,14,81.63,3,14.62,7,2,5,18,13,0.0
581,25,445,54,86.72,15,88.74,5,30.71,10,5,7,11,9,0.0
582,25,101,93,94.16,18,94.72,3,32.32,8,13,8,10,12,0.0
583,25,802,85,83.79,29,96.19,4,58.13,9,10,5,8,15,0.0
584,25,757,84,82.11,29,98.19,3,51.12,4,8,8,15,9,0.0
585,25,152,50,90.35,24,96.0,3,58.23,3,4,10,13,5,0.0
586,25,270,84,81.75,26,92.88,3,42.3,5,9,6,12,12,0.0
587,25,393,74,97.49,25,99.84,4,58.97,4,13,11,10,12,0.0
588,25,124,42,81.46,22,77.79,0,26.98,20,10,4,14,14,0.0
589,25,341,14,83.54,19,86.0,11,42.14,4,9,20,3,3,0.0
590,25,974,57,89.42,25,78.0,2,28.57,8,10,1,12,17,0.0
591,25,439,73,94.07,23,94.55,5,31.72,3,8,11,9,5,0.0
592,25,818,78,84.15,24,91.74,2,38.04,7,9,9,9,7,0.0
593,25,688,64,92.24,21,83.64,2,27.14,16,2,5,19,16,0.0
594,25,807,61,79.35,12,90.94,3,27.62,9,8,6,17,17,0.0
595,25,895,66,82.87,27,91.61,4,56.9,5,13,5,11,6,0.0
596,25,678,82,93.43,17,89.21,2,31.43,10,3,11,14,14,0.0
597,25,32,88,86.27,29,94.43,3,42.51,9,7,5,14,10,0.0
598,25,881,50,79.12,17,88.33,3,15.15,12,10,1,18,17,0.0
599,25,600,81,96.97,28,88.16,4,58.56,3,11,6,12,14,0.0
600,25,285,22,81.37,13,91.07,10,53.27,8,12,20,1,5,0.0
601,26,414,29,103.19,15,89.03,0,0.0,9,2,1,8,5,0.0
602,26,617,26,94.93,16,92.93,0,0.0,14,4,0,8,3,0.0
603,26,829,26,109.38,14,82.86,0,0.0,6,3,1,8,7,0.0
604,26,666,41,86.48,14,93.77,2,13.25,20,7,4,17,9,0.0
605,26,445,60,107.58,26,109.73,5,26.94,6,5,11,15,13,0.0
606,26,101,88,100.65,31,99.25,1,32.34,5,9,13,11,13,0.0
607,26,802,104,90.64,23,94.99,3,51.16,4,13,6,14,5,0.0
608,26,757,92,105.16,17,100.28,5,34.12,5,9,12,14,15,20.0
609,26,152,77,94.32,25,107.46,5,21.31,8,15,8,15,12,0.0
610,26,270,91,95.11,27,97.04,4,32.0,5,9,6,12,15,0.0
611,26,393,84,103.65,19,107.51,5,56.88,8,5,11,14,15,20.0
612,26,124,83,84.34,11,100.9,0,24.21,16,8,3,11,16,0.0
613,26,341,42,85.85,27,108.28,5,63.78,4,8,19,3,4,20.0
614,26,974,85,101.12,26,98.03,2,17.11,9,7,5,19,8,0.0
615,26,439,110,92.64,31,95.37,3,58.11,11,3,9,11,9,0.0
616,26,818,77,100.68,25,93.61,1,43.18,5,3,13,8,11,0.0
617,26,688,77,98.03,27,92.07,2,34.27,17,2,4,12,15,0.0
618,26,807,39,97.31,20,101.12,0,11.74,13,7,5,19,15,0.0
619,26,895,94,88.37,16,99.36,1,57.33,4,9,7,8,5,0.0
620,26,678,62,105.54,28,103.21,1,21.79,3,9,8,9,9,0.0
621,26,32,100,90.85,33,108.37,2,52.0,6,15,6,11,14,50.0
622,26,881,38,98.88,27,87.6,1,32.17,19,2,1,22,17,0.0
623,26,600,91,88.08,27,94.14,4,55.76,3,15,6,11,8,0.0
624,26,285,28,91.75,25,103.94,6,48.27,11,13,13,3,1,0.0
625,27,414,11,103.22,9,80.14,0,0.0,6,1,2,15,4,0.0
626,27,617,14,97.91,9,77.92,0,0.0,9,3,2,13,5,0.0
627,27,829,25,100.02,6,84.21,0,0.0,6,0,2,11,3,0.0
628,27,666,40,104.0,14,92.79,2,20.97,5,9,6,19,22,0.0
629,27,445,99,94.49,24,102.0,5,45.7,9,15,12,9,16,0.0
630,27,101,73,89.79,20,103.15,4,38.35,3,6,12,11,9,0.0
631,27,802,92,106.34,30,104.29,3,42.06,3,14,13,14,11,33.33
632,27,757,55,93.05,20,95.86,3,37.05,3,4,5,15,15,33.33
633,27,152,94,96.43,23,100.33,2,29.55,4,16,6,12,12,0.0
634,27,270,69,95.14,30,106.53,4,37.77,8,3,9,8,5,0.0
635,27,393,64,95.26,26,99.02,2,37.49,5,7,7,9,8,0.0
636,27,124,75,87.15,12,91.7,1,35.45,12,4,5,18,22,0.0
637,27,341,38,77.5,27,100.49,9,53.55,9,22,15,4,1,11.11
638,27,974,37,100.51,25,86.4,2,22.49,14,2,5,18,17,0.0
639,27,439,74,90.8,30,97.27,3,56.17,8,12,8,9,11,33.33
640,27,818,91,101.92,26,99.65,4,43.46,5,11,9,15,16,0.0
641,27,688,78,99.72,11,83.43,2,33.2,7,2,1,11,19,0.0
642,27,807,50,98.52,19,90.21,2,25.03,22,2,5,13,12,0.0
643,27,895,83,102.28,22,106.68,3,40.6,7,8,13,11,9,0.0
644,27,678,108,101.79,26,107.02,3,45.81,4,16,13,9,14,0.0
645,27,32,75,95.63,28,108.61,5,59.07,6,9,5,8,13,20.0
646,27,881,85,91.71,18,84.81,1,28.49,5,3,2,20,19,0.0
647,27,600,89,100.2,30,94.53,3,43.5,7,9,5,16,9,0.0
648,27,285,22,83.75,18,88.49,11,54.92,8,6,14,5,0,0.0
649,28,414,23,88.89,6,65.73,0,0.0,10,3,0,9,1,0.0
650,28,617,20,88.62,8,66.51,0,0.0,13,0,0,9,4,0.0
651,28,829,11,89.14,11,75.21,0,0.0,12,0,0,9,6,0.0
652,28,666,67,67.67,19,76.98,1,13.76,15,6,0,18,9,0.0
653,28,445,75,80.71,19,82.9,5,32.66,7,11,8,8,7,20.0
654,28,101,81,86.87,19,86.03,4,26.68,7,9,7,10,12,0.0
655,28,802,87,82.85,25,78.22,5,29.07,4,13,9,9,11,20.0
656,28,757,51,78.93,19,80.27,3,27.15,4,9,6,8,9,0.0
657,28,152,84,77.68,18,80.03,3,44.05,6,2,4,12,13,0.0
658,28,270,58,81.02,18,79.12,4,37.36,6,11,10,9,10,0.0
659,28,393,48,78.42,27,80.02,3,39.66,9,5,8,9,4,0.0
660,28,124,52,77.04,9,70.35,3,26.22,9,6,1,11,10,0.0
661,28,341,9,78.55,22,75.18,14,74.93,5,10,8,3,0,0.0
662,28,974,58,77.65,17,78.64,3,15.33,11,3,4,9,18,0.0
663,28,439,60,82.46,21,87.43,3,44.59,5,5,4,9,5,0.0
664,28,818,88,77.52,15,86.7,1,58.83,6,9,10,11,12,0.0
665,28,688,60,82.92,14,80.04,0,19.4,14,8,2,16,8,0.0
666,28,807,45,75.65,18,72.39,3,25.33,6,6,5,12,7,0.0
667,28,895,87,81.15,22,84.4,1,58.85,9,8,9,12,5,0.0
668,28,678,60,79.75,20,82.75,2,39.5,8,12,9,13,9,0.0
669,28,32,76,79.43,18,89.13,5,43.15,3,5,9,11,6,0.0
670,28,881,67,72.62,9,79.32,3,37.98,9,3,5,18,17,0.0
671,28,600,83,85.38,14,83.06,4,37.24,8,9,4,9,6,0.0
672,28,285,10,63.78,17,81.32,11,67.09,3,9,7,1,0,0.0
673,29,414,23,98.89,6,70.54,0,0.0,5,1,0,14,5,0.0
674,29,617,19,85.21,5,81.95,0,0.0,8,4,1,15,7,0.0
675,29,829,18,96.83,9,85.36,0,0.0,6,3,1,5,7,0.0
676,29,666,51,85.72,14,76.8,1,34.57,17,4,5,16,18,0.0
677,29,445,67,94.0,24,86.41,3,48.39,4,13,8,9,13,0.0
678,29,101,57,96.45,29,99.79,2,29.61,5,7,9,9,12,0.0
679,29,802,52,80.66,29,98.79,5,21.94,5,10,5,13,14,0.0
680,29,757,88,96.12,29,92.54,3,46.67,9,6,7,11,7,33.33
681,29,152,96,91.89,29,98.01,5,52.01,10,9,7,14,14,0.0
682,29,270,77,86.24,22,95.95,1,44.55,7,14,6,13,9,0.0
683,29,393,61,93.77,24,98.4,2,21.0,6,15,5,9,7,0.0
684,29,124,61,93.74,14,80.19,3,30.65,12,2,5,13,11,0.0
685,29,341,23,71.5,17,82.57,8,40.56,7,19,16,3,1,12.5
686,29,974,46,77.59,15,88.68,3,35.37,15,7,3,12,9,0.0
687,29,439,74,88.06,28,98.83,4,37.42,6,11,8,9,12,25.0
688,29,818,56,97.56,24,92.06,4,36.92,9,13,5,13,11,0.0
689,29,688,74,87.58,20,87.41,1,26.83,17,10,6,11,9,0.0
690,29,807,44,89.03,15,90.82,2,14.37,19,3,2,17,18,0.0
691,29,895,51,82.67,19,86.39,5,47.7,9,10,7,14,14,0.0
692,29,678,52,84.95,15,95.59,4,34.96,5,12,11,14,14,0.0
693,29,32,93,93.71,21,95.56,3,50.17,8,7,7,15,7,0.0
694,29,881,79,82.94,18,89.93,3,30.13,17,8,4,18,16,0.0
695,29,600,79,93.83,24,87.62,3,37.73,7,5,11,12,6,0.0
696,29,285,15,79.1,20,82.77,10,76.0,7,9,10,3,5,0.0
697,30,414,10,77.9,5,67.1,0,0.0,5,0,0,9,4,0.0
698,30,617,10,86.84,11,75.74,0,0.0,9,2,1,4,5,0.0
699,30,829,10,81.44,13,65.6,0,0.0,5,0,0,13,7,0.0
700,30,666,56,71.43,10,81.81,2,37.95,13,4,0,16,7,0.0
701,30,445,86,87.31,20,80.71,3,41.07,3,9,9,11,13,0.0
702,30,101,78,74.74,14,78.38,5,51.88,9,9,10,9,7,0.0
703,30,802,64,74.82,17,87.95,1,59.35,8,5,4,8,6,100.0
704,30,757,51,73.76,23,80.04,1,53.37,3,12,9,10,6,0.0
705,30,152,80,74.0,18,88.13,1,23.96,6,13,9,10,13,0.0
706,30,270,84,86.08,21,82.1,5,44.18,2,11,10,8,12,0.0
707,30,393,84,80.84,27,82.61,4,44.2,4,12,8,7,11,0.0
708,30,124,64,71.27,9,85.11,3,21.65,18,7,0,9,15,0.0
709,30,341,22,65.68,16,77.01,13,59.79,4,14,5,0,4,0.0
710,30,974,64,81.07,14,75.94,3,26.34,13,2,1,16,11,0.0
711,30,439,54,87.8,24,79.51,3,24.34,8,3,4,11,11,0.0
712,30,818,57,87.96,13,86.07,3,41.78,4,4,9,13,10,0.0
713,30,688,39,82.27,20,82.43,3,27.72,7,4,5,10,16,0.0
714,30,807,52,74.27,9,80.45,3,36.73,6,4,1,13,18,0.0
715,30,895,88,76.96,17,81.86,4,30.29,9,12,4,7,9,25.0
716,30,678,76,82.03,21,78.68,5,36.96,9,6,4,8,9,0.0
717,30,32,85,82.31,25,87.53,3,38.98,8,13,5,12,10,0.0
718,30,881,36,84.47,18,77.15,0,28.9,9,2,3,9,17,0.0
719,30,600,75,82.61,15,85.17,2,38.6,7,8,10,7,8,0.0
720,30,285,31,64.97,20,84.99,9,78.08,2,7,16,0,3,11.11
721,31,414,13,98.65,5,82.57,0,0.0,6,5,0,5,4,0.0
722,31,617,20,93.74,14,83.21,0,0.0,15,3,2,6,6,0.0
723,31,829,25,101.32,11,92.02,0,0.0,15,5,2,16,4,0.0
724,31,666,55,97.03,25,87.73,0,19.97,17,5,6,13,16,0.0
725,31,445,81,100.56,20,94.71,1,25.45,3,16,8,8,9,100.0
