ID_Match_Unique,ID_Match,ID_Joueur,Saison,Date_Match,Catégorie,Compétition,Titulaire,Temps_Jeu,Carton_Jaune,Carton_Rouge,Fautes_Commisses,Buts,Score,Résultat
272,12,757,2022-2023,2022-12-18,Cadet A,Ligue,True,90,0,0,1,0,4-3,Victoire
273,12,152,2022-2023,2022-12-18,Cadet A,Ligue,True,73,1,0,2,1,4-3,Victoire
274,12,270,2022-2023,2022-12-18,Cadet A,Ligue,False,59,1,0,4,0,4-3,Victoire
275,12,393,2022-2023,2022-12-18,Cadet A,Ligue,False,90,1,1,5,0,4-3,Victoire
276,12,124,2022-2023,2022-12-18,Cadet A,Ligue,True,58,1,0,4,0,4-3,Victoire
277,12,341,2022-2023,2022-12-18,Cadet A,Ligue,False,90,0,0,0,1,4-3,Victoire
278,12,974,2022-2023,2022-12-18,Cadet A,Ligue,False,90,1,1,2,0,4-3,Victoire
279,12,439,2022-2023,2022-12-18,Cadet A,Ligue,False,90,1,0,3,0,4-3,Victoire
280,12,818,2022-2023,2022-12-18,Cadet A,Ligue,False,31,0,0,0,0,4-3,Victoire
281,12,688,2022-2023,2022-12-18,Cadet A,Ligue,False,17,0,0,0,0,4-3,Victoire
282,12,807,2022-2023,2022-12-18,Cadet A,Ligue,True,90,1,0,5,1,4-3,Victoire
283,12,895,2022-2023,2022-12-18,Cadet A,Ligue,False,90,1,0,5,1,4-3,Victoire
284,12,678,2022-2023,2022-12-18,Cadet A,Ligue,True,71,1,1,4,0,4-3,Victoire
285,12,32,2022-2023,2022-12-18,Cadet A,Ligue,True,90,0,0,1,0,4-3,Victoire
286,12,881,2022-2023,2022-12-18,Cadet A,Ligue,True,70,0,0,0,0,4-3,Victoire
287,12,600,2022-2023,2022-12-18,Cadet A,Ligue,False,22,1,0,2,0,4-3,Victoire
288,12,285,2022-2023,2022-12-18,Cadet A,Ligue,True,90,1,0,2,0,4-3,Victoire
289,13,414,2022-2023,2023-01-08,Cadet A,Ligue,True,90,0,0,0,0,2-2,Nul
290,13,617,2022-2023,2023-01-08,Cadet A,Ligue,False,20,0,0,0,0,2-2,Nul
291,13,829,2022-2023,2023-01-08,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
292,13,666,2022-2023,2023-01-08,Cadet A,Ligue,False,27,1,0,3,0,2-2,Nul
293,13,445,2022-2023,2023-01-08,Cadet A,Ligue,False,27,1,0,2,0,2-2,Nul
294,13,101,2022-2023,2023-01-08,Cadet A,Ligue,True,74,0,0,0,0,2-2,Nul
295,13,802,2022-2023,2023-01-08,Cadet A,Ligue,False,16,0,0,1,0,2-2,Nul
296,13,757,2022-2023,2023-01-08,Cadet A,Ligue,True,74,1,0,5,1,2-2,Nul
297,13,152,2022-2023,2023-01-08,Cadet A,Ligue,True,90,1,1,5,1,2-2,Nul
298,13,270,2022-2023,2023-01-08,Cadet A,Ligue,True,63,0,0,1,0,2-2,Nul
299,13,393,2022-2023,2023-01-08,Cadet A,Ligue,False,37,1,0,4,0,2-2,Nul
300,13,124,2022-2023,2023-01-08,Cadet A,Ligue,True,90,0,1,1,0,2-2,Nul
301,13,341,2022-2023,2023-01-08,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
302,13,974,2022-2023,2023-01-08,Cadet A,Ligue,False,16,1,0,2,0,2-2,Nul
303,13,439,2022-2023,2023-01-08,Cadet A,Ligue,True,90,1,1,5,0,2-2,Nul
304,13,818,2022-2023,2023-01-08,Cadet A,Ligue,False,31,1,1,2,0,2-2,Nul
305,13,688,2022-2023,2023-01-08,Cadet A,Ligue,True,90,1,0,5,0,2-2,Nul
306,13,807,2022-2023,2023-01-08,Cadet A,Ligue,True,53,1,0,3,0,2-2,Nul
307,13,895,2022-2023,2023-01-08,Cadet A,Ligue,False,90,1,0,2,0,2-2,Nul
308,13,678,2022-2023,2023-01-08,Cadet A,Ligue,True,50,1,0,3,0,2-2,Nul
309,13,32,2022-2023,2023-01-08,Cadet A,Ligue,True,90,0,0,0,0,2-2,Nul
310,13,881,2022-2023,2023-01-08,Cadet A,Ligue,False,70,0,0,1,0,2-2,Nul
311,13,600,2022-2023,2023-01-08,Cadet A,Ligue,False,40,1,0,3,0,2-2,Nul
312,13,285,2022-2023,2023-01-08,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
313,14,414,2022-2023,2023-02-11,Cadet A,Ligue,False,39,1,0,2,0,2-2,Nul
314,14,617,2022-2023,2023-02-11,Cadet A,Ligue,True,90,0,0,0,0,2-2,Nul
315,14,829,2022-2023,2023-02-11,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
316,14,666,2022-2023,2023-02-11,Cadet A,Ligue,True,27,1,0,2,0,2-2,Nul
317,14,445,2022-2023,2023-02-11,Cadet A,Ligue,False,27,0,0,1,0,2-2,Nul
318,14,101,2022-2023,2023-02-11,Cadet A,Ligue,True,90,1,0,5,1,2-2,Nul
319,14,802,2022-2023,2023-02-11,Cadet A,Ligue,False,16,1,0,4,0,2-2,Nul
320,14,757,2022-2023,2023-02-11,Cadet A,Ligue,True,58,1,0,5,0,2-2,Nul
321,14,152,2022-2023,2023-02-11,Cadet A,Ligue,False,45,1,0,5,0,2-2,Nul
322,14,270,2022-2023,2023-02-11,Cadet A,Ligue,True,52,0,0,0,0,2-2,Nul
323,14,393,2022-2023,2023-02-11,Cadet A,Ligue,False,38,1,0,3,0,2-2,Nul
324,14,124,2022-2023,2023-02-11,Cadet A,Ligue,True,90,1,0,5,0,2-2,Nul
325,14,341,2022-2023,2023-02-11,Cadet A,Ligue,True,75,0,0,1,0,2-2,Nul
326,14,974,2022-2023,2023-02-11,Cadet A,Ligue,False,15,1,1,4,0,2-2,Nul
327,14,439,2022-2023,2023-02-11,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
328,14,818,2022-2023,2023-02-11,Cadet A,Ligue,True,51,1,0,4,0,2-2,Nul
329,14,688,2022-2023,2023-02-11,Cadet A,Ligue,False,90,0,0,0,1,2-2,Nul
330,14,807,2022-2023,2023-02-11,Cadet A,Ligue,True,90,0,0,0,0,2-2,Nul
331,14,895,2022-2023,2023-02-11,Cadet A,Ligue,False,32,1,0,3,0,2-2,Nul
332,14,678,2022-2023,2023-02-11,Cadet A,Ligue,True,90,0,0,0,0,2-2,Nul
333,14,32,2022-2023,2023-02-11,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
334,14,881,2022-2023,2023-02-11,Cadet A,Ligue,False,70,1,1,5,0,2-2,Nul
335,14,600,2022-2023,2023-02-11,Cadet A,Ligue,True,45,1,0,5,0,2-2,Nul
336,14,285,2022-2023,2023-02-11,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
337,15,414,2022-2023,2023-02-19,Cadet A,Ligue,True,90,1,0,2,0,2-2,Nul
338,15,617,2022-2023,2023-02-19,Cadet A,Ligue,False,39,0,0,0,0,2-2,Nul
339,15,829,2022-2023,2023-02-19,Cadet A,Ligue,False,38,0,0,0,0,2-2,Nul
340,15,666,2022-2023,2023-02-19,Cadet A,Ligue,False,27,1,0,2,0,2-2,Nul
341,15,445,2022-2023,2023-02-19,Cadet A,Ligue,False,27,1,0,3,0,2-2,Nul
342,15,101,2022-2023,2023-02-19,Cadet A,Ligue,False,90,0,0,0,0,2-2,Nul
343,15,802,2022-2023,2023-02-19,Cadet A,Ligue,True,54,1,0,2,0,2-2,Nul
344,15,757,2022-2023,2023-02-19,Cadet A,Ligue,True,51,0,0,0,0,2-2,Nul
345,15,152,2022-2023,2023-02-19,Cadet A,Ligue,True,90,1,0,4,0,2-2,Nul
346,15,270,2022-2023,2023-02-19,Cadet A,Ligue,False,52,1,0,2,0,2-2,Nul
347,15,393,2022-2023,2023-02-19,Cadet A,Ligue,True,90,1,0,3,0,2-2,Nul
348,15,124,2022-2023,2023-02-19,Cadet A,Ligue,False,90,1,0,2,0,2-2,Nul
349,15,341,2022-2023,2023-02-19,Cadet A,Ligue,False,33,0,0,1,0,2-2,Nul
350,15,974,2022-2023,2023-02-19,Cadet A,Ligue,True,15,0,0,1,0,2-2,Nul
351,15,439,2022-2023,2023-02-19,Cadet A,Ligue,True,90,0,0,1,1,2-2,Nul
352,15,818,2022-2023,2023-02-19,Cadet A,Ligue,False,36,1,1,2,0,2-2,Nul
353,15,688,2022-2023,2023-02-19,Cadet A,Ligue,True,48,1,0,3,0,2-2,Nul
354,15,807,2022-2023,2023-02-19,Cadet A,Ligue,False,90,1,0,3,0,2-2,Nul
355,15,895,2022-2023,2023-02-19,Cadet A,Ligue,True,90,0,0,0,0,2-2,Nul
356,15,678,2022-2023,2023-02-19,Cadet A,Ligue,False,90,1,0,2,0,2-2,Nul
357,15,32,2022-2023,2023-02-19,Cadet A,Ligue,True,57,0,0,1,0,2-2,Nul
358,15,881,2022-2023,2023-02-19,Cadet A,Ligue,False,42,0,0,1,0,2-2,Nul
359,15,600,2022-2023,2023-02-19,Cadet A,Ligue,False,45,0,0,0,0,2-2,Nul
360,15,285,2022-2023,2023-02-19,Cadet A,Ligue,True,52,0,0,1,0,2-2,Nul
361,16,414,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,0,0,5-3,Victoire
362,16,617,2022-2023,2023-02-25,Cadet A,Ligue,False,25,0,0,0,0,5-3,Victoire
363,16,829,2022-2023,2023-02-25,Cadet A,Ligue,True,90,0,0,0,0,5-3,Victoire
364,16,666,2022-2023,2023-02-25,Cadet A,Ligue,False,27,1,1,3,0,5-3,Victoire
365,16,445,2022-2023,2023-02-25,Cadet A,Ligue,False,27,1,0,3,0,5-3,Victoire
366,16,101,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,4,0,5-3,Victoire
367,16,802,2022-2023,2023-02-25,Cadet A,Ligue,True,65,1,0,5,1,5-3,Victoire
368,16,757,2022-2023,2023-02-25,Cadet A,Ligue,True,61,0,0,1,0,5-3,Victoire
369,16,152,2022-2023,2023-02-25,Cadet A,Ligue,True,45,1,0,5,1,5-3,Victoire
370,16,270,2022-2023,2023-02-25,Cadet A,Ligue,False,25,0,0,1,0,5-3,Victoire
371,16,393,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,0,1,5-3,Victoire
372,16,124,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,1,5,0,5-3,Victoire
373,16,341,2022-2023,2023-02-25,Cadet A,Ligue,False,33,0,0,0,0,5-3,Victoire
374,16,974,2022-2023,2023-02-25,Cadet A,Ligue,False,15,0,0,0,0,5-3,Victoire
375,16,439,2022-2023,2023-02-25,Cadet A,Ligue,True,47,1,0,5,0,5-3,Victoire
376,16,818,2022-2023,2023-02-25,Cadet A,Ligue,False,43,0,0,1,0,5-3,Victoire
377,16,688,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,3,0,5-3,Victoire
378,16,807,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,3,0,5-3,Victoire
379,16,895,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,0,0,5-3,Victoire
380,16,678,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,2,0,5-3,Victoire
381,16,32,2022-2023,2023-02-25,Cadet A,Ligue,False,45,1,0,3,0,5-3,Victoire
382,16,881,2022-2023,2023-02-25,Cadet A,Ligue,False,29,1,0,4,0,5-3,Victoire
383,16,600,2022-2023,2023-02-25,Cadet A,Ligue,False,45,1,0,5,0,5-3,Victoire
384,16,285,2022-2023,2023-02-25,Cadet A,Ligue,True,65,0,0,0,2,5-3,Victoire
385,17,414,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,0,0,4-5,Défaite
386,17,617,2022-2023,2023-02-25,Cadet A,Ligue,True,90,0,0,0,0,4-5,Défaite
387,17,829,2022-2023,2023-02-25,Cadet A,Ligue,False,38,0,0,0,0,4-5,Défaite
388,17,666,2022-2023,2023-02-25,Cadet A,Ligue,True,68,1,1,4,0,4-5,Défaite
389,17,445,2022-2023,2023-02-25,Cadet A,Ligue,False,27,0,0,0,0,4-5,Défaite
390,17,101,2022-2023,2023-02-25,Cadet A,Ligue,False,23,1,0,4,0,4-5,Défaite
391,17,802,2022-2023,2023-02-25,Cadet A,Ligue,False,33,1,0,5,0,4-5,Défaite
392,17,757,2022-2023,2023-02-25,Cadet A,Ligue,True,61,1,0,5,1,4-5,Défaite
393,17,152,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,5,1,4-5,Défaite
394,17,270,2022-2023,2023-02-25,Cadet A,Ligue,True,67,0,0,1,1,4-5,Défaite
395,17,393,2022-2023,2023-02-25,Cadet A,Ligue,True,50,0,1,1,0,4-5,Défaite
396,17,124,2022-2023,2023-02-25,Cadet A,Ligue,False,90,1,0,4,0,4-5,Défaite
397,17,341,2022-2023,2023-02-25,Cadet A,Ligue,True,52,0,0,0,1,4-5,Défaite
398,17,974,2022-2023,2023-02-25,Cadet A,Ligue,False,22,0,0,0,0,4-5,Défaite
399,17,439,2022-2023,2023-02-25,Cadet A,Ligue,True,57,1,0,5,0,4-5,Défaite
400,17,818,2022-2023,2023-02-25,Cadet A,Ligue,False,43,1,0,3,0,4-5,Défaite
401,17,688,2022-2023,2023-02-25,Cadet A,Ligue,True,90,0,0,0,0,4-5,Défaite
402,17,807,2022-2023,2023-02-25,Cadet A,Ligue,False,90,1,0,2,0,4-5,Défaite
403,17,895,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,1,0,4-5,Défaite
404,17,678,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,0,0,4-5,Défaite
405,17,32,2022-2023,2023-02-25,Cadet A,Ligue,False,45,1,0,5,0,4-5,Défaite
406,17,881,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,3,0,4-5,Défaite
407,17,600,2022-2023,2023-02-25,Cadet A,Ligue,True,90,0,0,0,0,4-5,Défaite
408,17,285,2022-2023,2023-02-25,Cadet A,Ligue,False,40,0,0,1,0,4-5,Défaite
409,18,414,2022-2023,2023-02-25,Cadet A,Ligue,True,90,0,0,0,0,2-4,Défaite
410,18,617,2022-2023,2023-02-25,Cadet A,Ligue,False,90,0,0,0,0,2-4,Défaite
411,18,829,2022-2023,2023-02-25,Cadet A,Ligue,False,38,1,0,2,0,2-4,Défaite
412,18,666,2022-2023,2023-02-25,Cadet A,Ligue,True,54,1,0,3,0,2-4,Défaite
413,18,445,2022-2023,2023-02-25,Cadet A,Ligue,False,25,1,0,4,0,2-4,Défaite
414,18,101,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,4,0,2-4,Défaite
415,18,802,2022-2023,2023-02-25,Cadet A,Ligue,False,33,0,0,1,0,2-4,Défaite
416,18,757,2022-2023,2023-02-25,Cadet A,Ligue,False,61,1,0,5,0,2-4,Défaite
417,18,152,2022-2023,2023-02-25,Cadet A,Ligue,False,90,1,0,3,0,2-4,Défaite
418,18,270,2022-2023,2023-02-25,Cadet A,Ligue,False,67,1,0,3,0,2-4,Défaite
419,18,393,2022-2023,2023-02-25,Cadet A,Ligue,False,36,0,0,0,0,2-4,Défaite
420,18,124,2022-2023,2023-02-25,Cadet A,Ligue,False,38,1,0,2,0,2-4,Défaite
421,18,341,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,2,0,2-4,Défaite
422,18,974,2022-2023,2023-02-25,Cadet A,Ligue,True,90,0,1,0,0,2-4,Défaite
423,18,439,2022-2023,2023-02-25,Cadet A,Ligue,True,52,1,0,3,0,2-4,Défaite
424,18,818,2022-2023,2023-02-25,Cadet A,Ligue,True,62,0,0,0,1,2-4,Défaite
425,18,688,2022-2023,2023-02-25,Cadet A,Ligue,True,47,1,0,3,0,2-4,Défaite
426,18,807,2022-2023,2023-02-25,Cadet A,Ligue,False,43,0,0,0,0,2-4,Défaite
427,18,895,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,3,0,2-4,Défaite
428,18,678,2022-2023,2023-02-25,Cadet A,Ligue,True,90,1,0,4,0,2-4,Défaite
429,18,32,2022-2023,2023-02-25,Cadet A,Ligue,False,45,1,0,4,1,2-4,Défaite
430,18,881,2022-2023,2023-02-25,Cadet A,Ligue,False,28,0,0,1,0,2-4,Défaite
431,18,600,2022-2023,2023-02-25,Cadet A,Ligue,True,65,0,0,1,0,2-4,Défaite
432,18,285,2022-2023,2023-02-25,Cadet A,Ligue,False,40,0,0,0,0,2-4,Défaite
433,19,414,2022-2023,2023-03-19,Cadet A,Ligue,True,90,0,0,0,0,3-1,Victoire
434,19,617,2022-2023,2023-03-19,Cadet A,Ligue,False,42,0,0,0,0,3-1,Victoire
435,19,829,2022-2023,2023-03-19,Cadet A,Ligue,False,32,0,0,0,0,3-1,Victoire
436,19,666,2022-2023,2023-03-19,Cadet A,Ligue,True,90,1,0,3,0,3-1,Victoire
437,19,445,2022-2023,2023-03-19,Cadet A,Ligue,True,90,1,0,4,0,3-1,Victoire
438,19,101,2022-2023,2023-03-19,Cadet A,Ligue,True,90,1,0,4,1,3-1,Victoire
439,19,802,2022-2023,2023-03-19,Cadet A,Ligue,False,33,1,0,2,0,3-1,Victoire
440,19,757,2022-2023,2023-03-19,Cadet A,Ligue,True,58,1,0,4,0,3-1,Victoire
441,19,152,2022-2023,2023-03-19,Cadet A,Ligue,False,90,1,0,4,1,3-1,Victoire
442,19,270,2022-2023,2023-03-19,Cadet A,Ligue,True,69,1,0,5,1,3-1,Victoire
443,19,393,2022-2023,2023-03-19,Cadet A,Ligue,True,64,1,0,4,0,3-1,Victoire
444,19,124,2022-2023,2023-03-19,Cadet A,Ligue,False,38,0,0,1,0,3-1,Victoire
445,19,341,2022-2023,2023-03-19,Cadet A,Ligue,False,39,0,0,0,0,3-1,Victoire
446,19,974,2022-2023,2023-03-19,Cadet A,Ligue,False,90,0,0,1,0,3-1,Victoire
447,19,439,2022-2023,2023-03-19,Cadet A,Ligue,False,52,1,0,4,0,3-1,Victoire
448,19,818,2022-2023,2023-03-19,Cadet A,Ligue,True,90,0,0,1,0,3-1,Victoire
449,19,688,2022-2023,2023-03-19,Cadet A,Ligue,True,48,1,0,3,0,3-1,Victoire
450,19,807,2022-2023,2023-03-19,Cadet A,Ligue,False,43,0,0,0,0,3-1,Victoire
451,19,895,2022-2023,2023-03-19,Cadet A,Ligue,False,90,1,0,3,0,3-1,Victoire
452,19,678,2022-2023,2023-03-19,Cadet A,Ligue,False,21,1,0,4,0,3-1,Victoire
453,19,32,2022-2023,2023-03-19,Cadet A,Ligue,True,51,0,0,1,0,3-1,Victoire
454,19,881,2022-2023,2023-03-19,Cadet A,Ligue,True,90,1,0,2,0,3-1,Victoire
455,19,600,2022-2023,2023-03-19,Cadet A,Ligue,False,65,1,0,5,0,3-1,Victoire
456,19,285,2022-2023,2023-03-19,Cadet A,Ligue,False,26,0,0,0,0,3-1,Victoire
457,20,414,2022-2023,2023-03-25,Cadet A,Ligue,False,22,0,0,0,0,2-4,Défaite
458,20,617,2022-2023,2023-03-25,Cadet A,Ligue,False,23,0,0,0,0,2-4,Défaite
459,20,829,2022-2023,2023-03-25,Cadet A,Ligue,True,90,0,0,0,0,2-4,Défaite
460,20,666,2022-2023,2023-03-25,Cadet A,Ligue,True,59,1,0,4,0,2-4,Défaite
461,20,445,2022-2023,2023-03-25,Cadet A,Ligue,False,90,1,0,4,0,2-4,Défaite
462,20,101,2022-2023,2023-03-25,Cadet A,Ligue,True,90,1,0,5,1,2-4,Défaite
463,20,802,2022-2023,2023-03-25,Cadet A,Ligue,True,68,1,0,5,1,2-4,Défaite
464,20,757,2022-2023,2023-03-25,Cadet A,Ligue,False,58,1,0,5,0,2-4,Défaite
465,20,152,2022-2023,2023-03-25,Cadet A,Ligue,True,53,0,0,1,0,2-4,Défaite
466,20,270,2022-2023,2023-03-25,Cadet A,Ligue,False,69,0,0,0,0,2-4,Défaite
467,20,393,2022-2023,2023-03-25,Cadet A,Ligue,True,67,0,0,1,0,2-4,Défaite
468,20,124,2022-2023,2023-03-25,Cadet A,Ligue,True,90,0,0,1,0,2-4,Défaite
469,20,341,2022-2023,2023-03-25,Cadet A,Ligue,False,39,0,0,1,0,2-4,Défaite
470,20,974,2022-2023,2023-03-25,Cadet A,Ligue,True,90,0,0,1,0,2-4,Défaite
471,20,439,2022-2023,2023-03-25,Cadet A,Ligue,False,52,1,1,3,0,2-4,Défaite
472,20,818,2022-2023,2023-03-25,Cadet A,Ligue,False,90,0,0,0,0,2-4,Défaite
473,20,688,2022-2023,2023-03-25,Cadet A,Ligue,False,31,1,0,5,0,2-4,Défaite
474,20,807,2022-2023,2023-03-25,Cadet A,Ligue,False,43,0,0,1,0,2-4,Défaite
475,20,895,2022-2023,2023-03-25,Cadet A,Ligue,False,90,1,0,2,0,2-4,Défaite
476,20,678,2022-2023,2023-03-25,Cadet A,Ligue,False,37,1,0,2,0,2-4,Défaite
477,20,32,2022-2023,2023-03-25,Cadet A,Ligue,True,51,0,0,1,0,2-4,Défaite
478,20,881,2022-2023,2023-03-25,Cadet A,Ligue,True,45,1,0,4,0,2-4,Défaite
479,20,600,2022-2023,2023-03-25,Cadet A,Ligue,False,45,1,0,3,0,2-4,Défaite
480,20,285,2022-2023,2023-03-25,Cadet A,Ligue,True,90,0,0,0,0,2-4,Défaite
481,21,414,2022-2023,2023-04-02,Cadet A,Ligue,True,90,0,0,0,0,1-3,Défaite
482,21,617,2022-2023,2023-04-02,Cadet A,Ligue,False,23,0,0,0,0,1-3,Défaite
483,21,829,2022-2023,2023-04-02,Cadet A,Ligue,False,39,0,0,0,0,1-3,Défaite
484,21,666,2022-2023,2023-04-02,Cadet A,Ligue,False,32,0,0,0,0,1-3,Défaite
485,21,445,2022-2023,2023-04-02,Cadet A,Ligue,False,90,1,0,3,0,1-3,Défaite
486,21,101,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,4,0,1-3,Défaite
487,21,802,2022-2023,2023-04-02,Cadet A,Ligue,True,63,0,0,1,0,1-3,Défaite
488,21,757,2022-2023,2023-04-02,Cadet A,Ligue,False,58,1,0,4,0,1-3,Défaite
489,21,152,2022-2023,2023-04-02,Cadet A,Ligue,True,90,0,1,0,0,1-3,Défaite
490,21,270,2022-2023,2023-04-02,Cadet A,Ligue,False,69,0,0,0,0,1-3,Défaite
491,21,393,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,3,0,1-3,Défaite
492,21,124,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,3,0,1-3,Défaite
493,21,341,2022-2023,2023-04-02,Cadet A,Ligue,True,59,0,0,0,0,1-3,Défaite
494,21,974,2022-2023,2023-04-02,Cadet A,Ligue,False,90,1,0,4,0,1-3,Défaite
495,21,439,2022-2023,2023-04-02,Cadet A,Ligue,True,58,1,1,4,1,1-3,Défaite
496,21,818,2022-2023,2023-04-02,Cadet A,Ligue,True,90,0,0,0,0,1-3,Défaite
497,21,688,2022-2023,2023-04-02,Cadet A,Ligue,False,31,0,0,0,0,1-3,Défaite
498,21,807,2022-2023,2023-04-02,Cadet A,Ligue,True,52,1,0,3,0,1-3,Défaite
499,21,895,2022-2023,2023-04-02,Cadet A,Ligue,False,27,1,0,3,0,1-3,Défaite
500,21,678,2022-2023,2023-04-02,Cadet A,Ligue,False,38,1,0,4,0,1-3,Défaite
501,21,32,2022-2023,2023-04-02,Cadet A,Ligue,True,51,1,0,4,0,1-3,Défaite
502,21,881,2022-2023,2023-04-02,Cadet A,Ligue,False,45,1,0,4,0,1-3,Défaite
503,21,600,2022-2023,2023-04-02,Cadet A,Ligue,False,31,0,0,0,0,1-3,Défaite
504,21,285,2022-2023,2023-04-02,Cadet A,Ligue,False,90,0,0,1,0,1-3,Défaite
505,22,414,2022-2023,2023-04-02,Cadet A,Ligue,True,90,0,0,0,0,0-2,Défaite
506,22,617,2022-2023,2023-04-02,Cadet A,Ligue,False,24,0,0,0,0,0-2,Défaite
507,22,829,2022-2023,2023-04-02,Cadet A,Ligue,False,39,0,0,0,0,0-2,Défaite
508,22,666,2022-2023,2023-04-02,Cadet A,Ligue,True,70,1,0,2,0,0-2,Défaite
509,22,445,2022-2023,2023-04-02,Cadet A,Ligue,False,20,0,0,1,0,0-2,Défaite
510,22,101,2022-2023,2023-04-02,Cadet A,Ligue,False,90,0,0,0,0,0-2,Défaite
511,22,802,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,4,0,0-2,Défaite
512,22,757,2022-2023,2023-04-02,Cadet A,Ligue,False,37,1,1,4,0,0-2,Défaite
513,22,152,2022-2023,2023-04-02,Cadet A,Ligue,False,90,0,0,1,0,0-2,Défaite
514,22,270,2022-2023,2023-04-02,Cadet A,Ligue,False,69,1,0,2,0,0-2,Défaite
515,22,393,2022-2023,2023-04-02,Cadet A,Ligue,True,65,1,0,2,0,0-2,Défaite
516,22,124,2022-2023,2023-04-02,Cadet A,Ligue,True,53,1,0,2,0,0-2,Défaite
517,22,341,2022-2023,2023-04-02,Cadet A,Ligue,False,59,0,0,0,0,0-2,Défaite
518,22,974,2022-2023,2023-04-02,Cadet A,Ligue,False,90,1,0,4,0,0-2,Défaite
519,22,439,2022-2023,2023-04-02,Cadet A,Ligue,False,25,1,1,5,0,0-2,Défaite
520,22,818,2022-2023,2023-04-02,Cadet A,Ligue,True,66,1,0,2,0,0-2,Défaite
521,22,688,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,3,0,0-2,Défaite
522,22,807,2022-2023,2023-04-02,Cadet A,Ligue,False,23,1,1,2,0,0-2,Défaite
523,22,895,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,3,0,0-2,Défaite
524,22,678,2022-2023,2023-04-02,Cadet A,Ligue,False,38,1,0,5,0,0-2,Défaite
525,22,32,2022-2023,2023-04-02,Cadet A,Ligue,False,51,1,0,4,0,0-2,Défaite
526,22,881,2022-2023,2023-04-02,Cadet A,Ligue,True,45,0,0,1,0,0-2,Défaite
527,22,600,2022-2023,2023-04-02,Cadet A,Ligue,True,90,1,0,3,0,0-2,Défaite
528,22,285,2022-2023,2023-04-02,Cadet A,Ligue,True,67,0,0,1,0,0-2,Défaite
529,23,414,2022-2023,2023-04-16,Cadet A,Ligue,False,90,0,0,1,0,2-1,Victoire
530,23,617,2022-2023,2023-04-16,Cadet A,Ligue,True,90,1,0,2,0,2-1,Victoire
531,23,829,2022-2023,2023-04-16,Cadet A,Ligue,False,44,1,0,2,0,2-1,Victoire
532,23,666,2022-2023,2023-04-16,Cadet A,Ligue,True,46,1,1,5,0,2-1,Victoire
533,23,445,2022-2023,2023-04-16,Cadet A,Ligue,False,16,1,0,5,0,2-1,Victoire
534,23,101,2022-2023,2023-04-16,Cadet A,Ligue,False,90,1,1,3,0,2-1,Victoire
535,23,802,2022-2023,2023-04-16,Cadet A,Ligue,False,42,1,0,4,1,2-1,Victoire
536,23,757,2022-2023,2023-04-16,Cadet A,Ligue,True,74,0,0,1,1,2-1,Victoire
537,23,152,2022-2023,2023-04-16,Cadet A,Ligue,False,90,1,0,5,0,2-1,Victoire
538,23,270,2022-2023,2023-04-16,Cadet A,Ligue,False,42,0,0,0,0,2-1,Victoire
539,23,393,2022-2023,2023-04-16,Cadet A,Ligue,False,65,1,0,3,0,2-1,Victoire
540,23,124,2022-2023,2023-04-16,Cadet A,Ligue,False,16,1,0,3,0,2-1,Victoire
541,23,341,2022-2023,2023-04-16,Cadet A,Ligue,True,48,0,0,0,0,2-1,Victoire
542,23,974,2022-2023,2023-04-16,Cadet A,Ligue,False,90,0,1,0,0,2-1,Victoire
543,23,439,2022-2023,2023-04-16,Cadet A,Ligue,True,48,0,0,1,0,2-1,Victoire
544,23,818,2022-2023,2023-04-16,Cadet A,Ligue,True,90,1,0,5,0,2-1,Victoire
