ID_Psychologique,ID_Match,ID_Joueur,Confiance,Résilience
1358,56,827,6,6
1359,56,468,9,8
1360,57,728,5,5
1361,57,213,4,5
1362,57,610,9,7
1363,57,582,8,6
1364,57,723,1,2
1365,57,689,8,7
1366,57,449,7,8
1367,57,668,8,6
1368,57,176,5,4
1369,57,529,6,7
1370,57,833,8,8
1371,57,571,7,8
1372,57,476,7,7
1373,57,939,8,6
1374,57,434,7,8
1375,57,348,9,9
1376,57,942,5,5
1377,57,748,5,6
1378,57,147,8,8
1379,57,825,7,9
1380,57,212,6,6
1381,57,756,8,8
1382,57,211,6,8
1383,57,827,8,8
1384,57,468,3,3
1385,58,728,3,5
1386,58,213,6,8
1387,58,610,4,4
1388,58,582,6,5
1389,58,723,2,4
1390,58,689,5,7
1391,58,449,8,6
1392,58,668,7,7
1393,58,176,3,2
1394,58,529,6,7
1395,58,833,9,7
1396,58,571,7,5
1397,58,476,7,7
1398,58,939,3,6
1399,58,434,6,7
1400,58,348,5,5
1401,58,942,3,5
1402,58,748,6,8
1403,58,147,6,7
1404,58,825,8,7
1405,58,212,3,6
1406,58,756,7,6
1407,58,211,7,8
1408,58,827,8,6
1409,58,468,2,6
1410,59,728,4,6
1411,59,213,8,8
1412,59,610,8,6
1413,59,582,7,7
1414,59,723,5,6
1415,59,689,5,7
1416,59,449,6,8
1417,59,668,6,6
1418,59,176,6,6
1419,59,529,6,7
1420,59,833,6,6
1421,59,571,7,5
1422,59,476,8,6
1423,59,939,1,2
1424,59,434,5,7
1425,59,348,7,6
1426,59,942,5,6
1427,59,748,5,5
1428,59,147,4,4
1429,59,825,6,7
1430,59,212,7,8
1431,59,756,8,8
1432,59,211,5,7
1433,59,827,6,6
1434,59,468,4,3
1435,60,728,9,7
1436,60,213,9,8
1437,60,610,8,7
1438,60,582,9,8
1439,60,723,5,5
1440,60,689,6,6
1441,60,449,9,8
1442,60,668,6,8
1443,60,176,7,8
1444,60,529,7,8
1445,60,833,7,8
1446,60,571,6,6
1447,60,476,8,9
1448,60,939,4,5
1449,60,434,8,9
1450,60,348,6,7
1451,60,942,5,5
1452,60,748,5,7
1453,60,147,8,8
1454,60,825,9,8
1455,60,212,3,4
1456,60,756,6,6
1457,60,211,6,6
1458,60,827,6,5
1459,60,468,7,9
1460,61,728,4,6
1461,61,213,8,7
1462,61,610,8,7
1463,61,582,6,7
1464,61,723,3,5
1465,61,689,5,7
1466,61,449,8,7
1467,61,668,8,7
1468,61,176,6,6
1469,61,529,6,8
1470,61,833,8,6
1471,61,571,6,8
1472,61,476,9,7
1473,61,939,3,7
1474,61,434,1,3
1475,61,348,7,7
1476,61,942,5,6
1477,61,748,4,6
1478,61,147,8,7
1479,61,825,3,5
1480,61,212,3,6
1481,61,756,5,6
1482,61,211,5,6
1483,61,827,3,7
1484,61,468,5,5
1485,62,728,8,8
1486,62,213,9,9
1487,62,610,6,5
1488,62,582,7,6
1489,62,723,4,7
1490,62,689,6,7
1491,62,449,9,7
1492,62,668,8,6
1493,62,176,3,7
1494,62,529,3,4
1495,62,833,7,7
1496,62,571,7,8
1497,62,476,9,9
1498,62,939,5,8
1499,62,434,8,6
1500,62,348,3,6
1501,62,942,8,8
1502,62,748,6,7
1503,62,147,7,7
1504,62,825,4,6
1505,62,212,5,6
1506,62,756,8,7
1507,62,211,7,7
1508,62,827,7,7
1509,62,468,3,2
1510,63,728,6,8
1511,63,213,9,10
1512,63,610,7,8
1513,63,582,8,8
1514,63,723,6,7
1515,63,689,5,7
1516,63,449,8,7
1517,63,668,8,8
1518,63,176,8,9
1519,63,529,7,9
1520,63,833,9,9
1521,63,571,7,7
1522,63,476,5,9
1523,63,939,6,5
1524,63,434,9,10
1525,63,348,5,5
1526,63,942,9,9
1527,63,748,10,9
1528,63,147,9,10
1529,63,825,6,8
1530,63,212,7,8
1531,63,756,9,8
1532,63,211,8,7
1533,63,827,6,6
1534,63,468,9,8
1535,64,728,5,9
1536,64,213,9,10
1537,64,610,8,9
1538,64,582,9,7
1539,64,723,9,9
1540,64,689,5,5
1541,64,449,10,10
1542,64,668,8,9
1543,64,176,9,7
1544,64,529,4,8
1545,64,833,8,9
1546,64,571,10,8
1547,64,476,6,6
1548,64,939,9,7
1549,64,434,9,7
1550,64,348,7,9
1551,64,942,10,10
1552,64,748,10,9
1553,64,147,8,8
1554,64,825,6,9
1555,64,212,7,7
1556,64,756,5,8
1557,64,211,7,6
1558,64,827,8,8
1559,64,468,9,8
1560,65,728,6,8
1561,65,213,6,6
1562,65,610,4,7
1563,65,582,6,5
1564,65,723,6,5
1565,65,689,8,8
1566,65,449,8,5
1567,65,668,6,6
1568,65,176,3,4
1569,65,529,8,6
1570,65,833,7,8
1571,65,571,7,7
1572,65,476,4,5
1573,65,939,7,7
1574,65,434,3,4
1575,65,348,5,5
1576,65,942,5,5
1577,65,748,8,8
1578,65,147,7,6
1579,65,825,3,7
1580,65,212,5,7
1581,65,756,3,6
1582,65,211,3,7
1583,65,827,7,7
1584,65,468,7,6
1585,66,728,3,7
1586,66,213,6,8
1587,66,610,4,4
1588,66,582,5,6
1589,66,723,5,5
1590,66,689,2,3
1591,66,449,8,8
1592,66,668,1,3
1593,66,176,6,8
1594,66,529,4,4
1595,66,833,5,6
1596,66,571,5,5
1597,66,476,5,6
1598,66,939,8,8
1599,66,434,5,3
1600,66,348,7,8
1601,66,942,3,4
1602,66,748,8,7
1603,66,147,7,6
1604,66,825,3,4
1605,66,212,8,7
1606,66,756,4,6
1607,66,211,5,5
1608,66,827,8,6
1609,66,468,7,6
1610,67,728,6,7
1611,67,213,9,9
1612,67,610,4,6
1613,67,582,7,9
1614,67,723,7,9
1615,67,689,6,6
1616,67,449,9,9
1617,67,668,6,7
1618,67,176,9,8
1619,67,529,7,6
1620,67,833,4,8
1621,67,571,6,6
1622,67,476,5,7
1623,67,939,8,7
1624,67,434,7,7
1625,67,348,8,6
1626,67,942,6,8
1627,67,748,9,8
1628,67,147,5,4
1629,67,825,6,6
1630,67,212,7,6
1631,67,756,4,5
1632,67,211,7,8
1633,67,827,7,8
1634,67,468,7,8
1635,68,728,5,8
1636,68,213,9,8
1637,68,610,8,10
1638,68,582,8,10
1639,68,723,5,6
1640,68,689,9,7
1641,68,449,8,10
1642,68,668,5,9
1643,68,176,5,4
1644,68,529,10,7
1645,68,833,7,7
1646,68,571,4,4
1647,68,476,6,6
1648,68,939,4,5
1649,68,434,10,8
1650,68,348,7,9
1651,68,942,10,10
1652,68,748,6,6
1653,68,147,7,8
1654,68,825,10,8
1655,68,212,5,6
1656,68,756,8,9
1657,68,211,6,5
1658,68,827,8,8
1659,68,468,7,8
1660,69,728,6,6
1661,69,213,6,6
1662,69,610,10,10
1663,69,582,9,10
1664,69,723,5,5
1665,69,689,6,6
1666,69,449,8,10
1667,69,668,7,8
1668,69,176,7,8
1669,69,529,8,7
1670,69,833,6,7
1671,69,571,9,7
1672,69,476,10,9
1673,69,939,10,10
1674,69,434,9,8
1675,69,348,8,8
1676,69,942,7,6
1677,69,748,10,10
1678,69,147,4,6
1679,69,825,8,8
1680,69,212,9,8
1681,69,756,9,9
1682,69,211,7,9
1683,69,827,9,8
1684,69,468,8,8
1685,70,728,5,9
1686,70,213,10,9
1687,70,610,9,9
1688,70,582,9,8
1689,70,723,5,6
1690,70,689,7,8
1691,70,449,10,10
1692,70,668,5,7
1693,70,176,10,8
1694,70,529,8,8
1695,70,833,10,8
1696,70,571,8,7
1697,70,476,6,6
1698,70,939,10,9
1699,70,434,7,7
1700,70,348,9,8
1701,70,942,7,9
1702,70,748,7,7
1703,70,147,8,7
1704,70,825,6,7
1705,70,212,8,10
1706,70,756,7,9
1707,70,211,6,7
1708,70,827,10,10
1709,70,468,7,8
1710,71,728,7,6
1711,71,213,9,10
1712,71,610,9,8
1713,71,582,9,9
1714,71,723,4,5
1715,71,689,8,8
1716,71,449,10,9
1717,71,668,7,8
1718,71,176,9,8
1719,71,529,9,7
1720,71,833,10,9
1721,71,571,7,5
1722,71,476,7,8
1723,71,939,8,10
1724,71,434,5,6
1725,71,348,8,8
1726,71,942,7,9
1727,71,748,6,9
1728,71,147,9,10
1729,71,825,9,8
1730,71,212,7,9
1731,71,756,10,8
1732,71,211,8,10
1733,71,827,7,9
1734,71,468,5,6
1735,72,728,7,9
1736,72,213,8,9
1737,72,610,7,9
1738,72,582,9,7
1739,72,723,7,9
1740,72,689,8,9
1741,72,449,8,10
1742,72,668,8,8
1743,72,176,5,7
1744,72,529,8,8
1745,72,833,7,8
1746,72,571,9,7
1747,72,476,7,6
1748,72,939,9,7
1749,72,434,9,8
1750,72,348,7,9
1751,72,942,9,9
1752,72,748,5,7
1753,72,147,8,8
1754,72,825,8,8
1755,72,212,9,7
1756,72,756,7,6
1757,72,211,7,8
1758,72,827,8,10
1759,72,468,9,10
1760,73,728,8,7
1761,73,213,6,6
1762,73,610,6,5
1763,73,582,4,4
1764,73,723,4,3
1765,73,689,7,7
1766,73,449,8,6
1767,73,668,7,8
1768,73,176,7,7
1769,73,529,6,7
1770,73,833,5,6
1771,73,571,6,7
1772,73,476,8,8
1773,73,939,7,6
1774,73,434,8,8
1775,73,348,3,3
1776,73,942,8,8
1777,73,748,4,4
1778,73,147,7,5
1779,73,825,7,8
1780,73,212,3,5
1781,73,756,8,8
1782,73,211,6,6
1783,73,827,6,6
1784,73,468,3,4
1785,74,728,6,8
1786,74,213,7,7
1787,74,610,8,8
1788,74,582,5,5
1789,74,723,3,5
1790,74,689,5,6
1791,74,449,8,9
1792,74,668,4,6
1793,74,176,7,8
1794,74,529,7,6
1795,74,833,4,5
1796,74,571,8,7
1797,74,476,7,8
1798,74,939,4,6
1799,74,434,8,8
1800,74,348,8,9
1801,74,942,8,8
1802,74,748,7,7
1803,74,147,7,7
1804,74,825,8,9
1805,74,212,9,9
1806,74,756,5,7
1807,74,211,8,6
1808,74,827,8,7
1809,74,468,9,7
1810,75,728,7,9
1811,75,213,10,10
1812,75,610,8,10
1813,75,582,5,6
1814,75,723,8,7
1815,75,689,9,8
1816,75,449,10,8
1817,75,668,9,8
1818,75,176,8,9
1819,75,529,7,9
1820,75,833,7,7
1821,75,571,8,8
1822,75,476,7,7
1823,75,939,8,9
1824,75,434,8,7
1825,75,348,7,8
1826,75,942,8,9
1827,75,748,8,8
1828,75,147,7,9
1829,75,825,9,8
1830,75,212,6,6
1831,75,756,6,7
1832,75,211,9,10
1833,75,827,10,9
1834,75,468,7,7
1835,76,728,7,7
1836,76,213,8,7
1837,76,610,9,9
1838,76,582,6,8
1839,76,723,5,4
1840,76,689,5,4
1841,76,449,8,7
1842,76,668,9,8
1843,76,176,6,6
1844,76,529,6,5
1845,76,833,9,8
1846,76,571,6,5
1847,76,476,4,8
1848,76,939,6,6
1849,76,434,8,8
1850,76,348,6,7
1851,76,942,8,6
1852,76,748,8,8
1853,76,147,7,7
1854,76,825,9,9
1855,76,212,3,7
1856,76,756,6,5
1857,76,211,9,8
1858,76,827,8,8
1859,76,468,4,7
1860,77,728,5,5
1861,77,213,6,7
1862,77,610,8,7
1863,77,582,4,3
1864,77,723,7,6
1865,77,689,7,7
1866,77,449,8,8
1867,77,668,7,7
1868,77,176,9,8
1869,77,529,6,6
1870,77,833,5,6
1871,77,571,2,6
1872,77,476,4,7
1873,77,939,6,5
1874,77,434,7,7
1875,77,348,3,3
1876,77,942,7,8
1877,77,748,6,6
1878,77,147,6,5
1879,77,825,4,5
1880,77,212,5,6
1881,77,756,3,6
1882,77,211,8,6
1883,77,827,5,6
1884,77,468,1,3
1885,78,728,8,7
1886,78,213,6,7
1887,78,610,8,7
1888,78,582,2,6
1889,78,723,8,8
1890,78,689,3,5
1891,78,449,9,8
1892,78,668,3,5
1893,78,176,5,7
1894,78,529,5,5
1895,78,833,7,8
1896,78,571,5,5
1897,78,476,4,4
1898,78,939,8,6
1899,78,434,7,8
1900,78,348,2,3
1901,78,942,8,6
1902,78,748,7,8
1903,78,147,7,5
1904,78,825,3,7
1905,78,212,7,6
1906,78,756,3,7
1907,78,211,4,6
1908,78,827,5,7
1909,78,468,3,3
1910,79,728,8,8
1911,79,213,7,8
1912,79,610,5,5
1913,79,582,8,7
1914,79,723,3,3
1915,79,689,8,7
1916,79,449,5,6
1917,79,668,4,7
1918,79,176,7,7
1919,79,529,8,8
1920,79,833,4,8
1921,79,571,8,8
1922,79,476,8,9
1923,79,939,6,8
1924,79,434,7,8
1925,79,348,8,8
1926,79,942,9,8
1927,79,748,4,5
1928,79,147,6,7
1929,79,825,8,8
1930,79,212,8,8
1931,79,756,7,9
1932,79,211,6,6
1933,79,827,6,5
1934,79,468,8,7
1935,80,728,3,5
1936,80,213,6,7
1937,80,610,6,7
1938,80,582,6,5
1939,80,723,6,7
1940,80,689,3,6
1941,80,449,9,6
1942,80,668,2,6
1943,80,176,5,5
1944,80,529,5,6
1945,80,833,5,4
1946,80,571,7,6
1947,80,476,6,6
1948,80,939,8,8
1949,80,434,5,6
1950,80,348,6,6
1951,80,942,6,5
1952,80,748,8,8
1953,80,147,5,6
1954,80,825,7,6
1955,80,212,6,8
1956,80,756,4,4
1957,80,211,5,7
1958,80,827,5,7
1959,80,468,6,7
1960,81,728,5,6
1961,81,213,8,10
1962,81,610,9,8
1963,81,582,9,9
1964,81,723,4,6
1965,81,689,8,9
1966,81,449,8,8
1967,81,668,7,8
1968,81,176,9,9
1969,81,529,8,9
1970,81,833,8,8
1971,81,571,6,8
1972,81,476,8,10
1973,81,939,9,10
1974,81,434,5,4
1975,81,348,10,8
1976,81,942,10,9
1977,81,748,10,8
1978,81,147,7,8
1979,81,825,4,5
1980,81,212,9,9
1981,81,756,9,10
1982,81,211,5,6
1983,81,827,6,5
1984,81,468,4,5
1985,82,728,7,8
1986,82,213,7,8
1987,82,610,8,6
1988,82,582,5,6
1989,82,723,7,8
1990,82,689,2,2
1991,82,449,4,6
1992,82,668,3,3
1993,82,176,7,8
1994,82,529,4,2
1995,82,833,5,6
1996,82,571,5,7
1997,82,476,7,8
1998,82,939,7,7
1999,82,434,5,7
2000,82,348,7,7
2001,82,942,8,7
2002,82,748,6,7
2003,82,147,2,6
2004,82,825,6,8
2005,82,212,6,5
2006,82,756,3,5
2007,82,211,6,8
2008,82,827,3,5
2009,82,468,5,5
2010,83,728,6,8
2011,83,213,7,6
2012,83,610,8,8
2013,83,582,8,8
2014,83,723,7,7
2015,83,689,7,7
2016,83,449,4,5
2017,83,668,7,7
2018,83,176,6,6
2019,83,529,8,7
2020,83,833,8,8
2021,83,571,6,6
2022,83,476,4,6
2023,83,939,5,7
2024,83,434,7,7
2025,83,348,6,8
2026,83,942,7,7
2027,83,748,8,7
2028,83,147,3,4
2029,83,825,8,8
2030,83,212,3,5
2031,83,756,7,8
2032,83,211,1,3
2033,83,827,4,4
2034,83,468,6,5
2035,84,728,9,10
2036,84,213,10,9
2037,84,610,6,6
2038,84,582,7,7
2039,84,723,9,7
2040,84,689,10,7
2041,84,449,5,8
2042,84,668,5,5
2043,84,176,9,9
2044,84,529,5,6
2045,84,833,8,9
2046,84,571,7,9
2047,84,476,7,6
2048,84,939,9,9
2049,84,434,4,6
2050,84,348,6,6
2051,84,942,10,10
2052,84,748,6,9
2053,84,147,6,8
2054,84,825,9,9
2055,84,212,8,10
2056,84,756,10,10
2057,84,211,8,7
2058,84,827,7,8
2059,84,468,8,7
2060,85,728,6,5
2061,85,213,6,7
2062,85,610,4,6
2063,85,582,5,3
2064,85,723,2,5
2065,85,689,7,6
2066,85,449,5,4
2067,85,668,4,5
2068,85,176,7,5
2069,85,529,7,5
2070,85,833,7,7
2071,85,571,8,7
2072,85,476,6,8
2073,85,939,7,7
2074,85,434,5,7
2075,85,348,5,7
2076,85,942,6,8
2077,85,748,4,4
2078,85,147,4,5
2079,85,825,6,6
2080,85,212,6,6
2081,85,756,4,6
2082,85,211,6,7
2083,85,827,7,6
2084,85,468,5,6
2085,86,728,10,8
2086,86,213,10,8
2087,86,610,10,8
2088,86,582,8,8
2089,86,723,9,7
2090,86,689,8,10
2091,86,449,10,8
2092,86,668,5,6
2093,86,176,4,8
2094,86,529,8,9
2095,86,833,8,7
2096,86,571,7,7
2097,86,476,9,10
2098,86,939,8,9
2099,86,434,8,7
2100,86,348,7,9
2101,86,942,10,10
2102,86,748,6,6
2103,86,147,8,7
2104,86,825,8,10
2105,86,212,7,9
2106,86,756,6,8
2107,86,211,9,7
2108,86,827,9,9
2109,86,468,9,8
2110,87,237,9,9
2111,87,573,7,8
2112,87,886,2,2
2113,87,491,2,3
2114,87,428,2,2
2115,87,774,10,8
2116,87,311,2,3
2117,87,968,8,9
2118,87,204,2,2
2119,87,42,9,7
2120,87,297,6,8
2121,87,669,2,4
2122,87,578,6,7
2123,87,810,9,8
2124,87,162,10,8
2125,87,621,5,6
2126,87,115,10,9
2127,87,98,7,7
2128,87,527,2,4
2129,87,646,2,3
2130,87,793,6,8
2131,87,229,10,8
2132,87,269,2,2
2133,87,359,8,10
2134,87,461,7,6
2135,88,237,8,9
2136,88,573,5,7
2137,88,886,8,10
2138,88,491,2,2
2139,88,428,2,2
2140,88,774,8,8
2141,88,311,9,10
2142,88,968,9,7
2143,88,204,6,4
2144,88,42,6,5
2145,88,297,7,9
2146,88,669,8,7
2147,88,578,9,10
2148,88,810,9,9
2149,88,162,8,7
2150,88,621,5,9
2151,88,115,8,8
2152,88,98,5,8
2153,88,527,2,2
2154,88,646,9,9
2155,88,793,9,9
2156,88,229,6,7
2157,88,269,6,8
2158,88,359,10,8
2159,88,461,8,8
2160,89,237,8,10
2161,89,573,8,10
2162,89,886,6,7
2163,89,491,8,8
2164,89,428,10,9
2165,89,774,9,8
2166,89,311,5,8
2167,89,968,4,6
2168,89,204,7,8
2169,89,42,4,8
2170,89,297,9,8
2171,89,669,8,8
2172,89,578,9,9
2173,89,810,10,9
2174,89,162,8,8
2175,89,621,7,7
2176,89,115,9,7
2177,89,98,5,7
2178,89,527,2,2
2179,89,646,5,7
2180,89,793,10,8
2181,89,229,7,9
2182,89,269,5,7
2183,89,359,8,8
2184,89,461,8,7
2185,90,237,7,7
2186,90,573,9,9
2187,90,886,4,6
2188,90,491,3,5
2189,90,428,8,8
2190,90,774,9,9
2191,90,311,9,9
2192,90,968,8,7
2193,90,204,3,2
2194,90,42,9,9
2195,90,297,6,7
2196,90,669,5,4
2197,90,578,7,8
2198,90,810,6,8
2199,90,162,8,9
2200,90,621,6,7
2201,90,115,9,9
2202,90,98,5,4
2203,90,527,1,2
2204,90,646,5,4
2205,90,793,6,5
2206,90,229,6,5
2207,90,269,6,7
2208,90,359,8,7
2209,90,461,6,8
2210,91,237,7,8
2211,91,573,7,8
2212,91,886,8,9
2213,91,491,4,8
2214,91,428,10,9
2215,91,774,8,6
2216,91,311,8,9
2217,91,968,9,8
2218,91,204,6,8
2219,91,42,8,9
2220,91,297,9,8
2221,91,669,8,9
2222,91,578,7,9
2223,91,810,5,7
2224,91,162,7,7
2225,91,621,5,6
2226,91,115,4,8
2227,91,98,6,7
2228,91,527,2,3
2229,91,646,9,8
2230,91,793,8,10
2231,91,229,5,7
2232,91,269,8,8
2233,91,359,9,9
2234,91,461,10,10
2235,92,237,6,7
2236,92,573,7,9
2237,92,886,8,8
2238,92,491,8,8
2239,92,428,10,7
2240,92,774,10,9
2241,92,311,5,9
2242,92,968,9,10
2243,92,204,9,9
2244,92,42,6,7
2245,92,297,6,5
2246,92,669,8,9
2247,92,578,8,7
2248,92,810,7,9
2249,92,162,9,8
2250,92,621,9,8
2251,92,115,6,8
2252,92,98,6,6
2253,92,527,9,8
2254,92,646,9,9
2255,92,793,9,10
2256,92,229,7,8
2257,92,269,9,8
2258,92,359,7,6
2259,92,461,5,5
2260,93,237,5,7
2261,93,573,5,5
2262,93,886,8,9
2263,93,491,3,4
2264,93,428,6,6
2265,93,774,8,9
2266,93,311,5,5
2267,93,968,7,7
2268,93,204,8,8
2269,93,42,4,6
2270,93,297,7,6
2271,93,669,3,4
2272,93,578,8,7
2273,93,810,6,8
2274,93,162,8,8
2275,93,621,5,5
2276,93,115,8,6
2277,93,98,8,7
2278,93,527,9,7
2279,93,646,7,8
2280,93,793,7,7
2281,93,229,6,8
2282,93,269,9,8
2283,93,359,7,8
2284,93,461,6,8
2285,94,237,5,4
2286,94,573,7,6
2287,94,886,8,7
2288,94,491,1,1
2289,94,428,6,8
2290,94,774,8,8
2291,94,311,6,7
2292,94,968,8,7
2293,94,204,4,6
2294,94,42,3,3
2295,94,297,7,6
2296,94,669,2,6
2297,94,578,5,6
2298,94,810,5,5
2299,94,162,8,8
2300,94,621,6,7
2301,94,115,5,7
2302,94,98,5,6
2303,94,527,6,7
2304,94,646,6,7
2305,94,793,6,5
2306,94,229,7,8
2307,94,269,3,7
2308,94,359,3,6
2309,94,461,5,5
2310,95,237,5,6
2311,95,573,6,7
2312,95,886,8,6
2313,95,491,6,7
2314,95,428,5,6
2315,95,774,6,7
2316,95,311,5,7
2317,95,968,7,6
2318,95,204,3,5
2319,95,42,4,7
2320,95,297,6,7
2321,95,669,2,3
2322,95,578,6,5
2323,95,810,7,7
2324,95,162,7,5
2325,95,621,3,6
2326,95,115,8,7
2327,95,98,7,8
2328,95,527,8,8
2329,95,646,8,8
2330,95,793,6,7
2331,95,229,3,5
2332,95,269,3,5
2333,95,359,7,6
2334,95,461,1,3
2335,96,237,10,9
2336,96,573,6,9
2337,96,886,10,10
2338,96,491,10,8
2339,96,428,5,9
2340,96,774,9,9
2341,96,311,9,9
2342,96,968,4,5
2343,96,204,7,8
2344,96,42,6,5
2345,96,297,7,7
2346,96,669,10,10
2347,96,578,6,7
2348,96,810,7,7
2349,96,162,10,8
2350,96,621,6,7
2351,96,115,7,7
2352,96,98,8,9
2353,96,527,9,8
2354,96,646,7,8
2355,96,793,10,9
2356,96,229,8,9
2357,96,269,4,5
2358,96,359,8,7
2359,96,461,7,9
2360,97,237,6,8
2361,97,573,4,7
2362,97,886,6,6
2363,97,491,7,5
2364,97,428,6,6
2365,97,774,6,7
2366,97,311,4,5
2367,97,968,7,5
2368,97,204,7,7
2369,97,42,1,1
2370,97,297,8,7
2371,97,669,6,6
2372,97,578,1,3
2373,97,810,5,5
2374,97,162,2,4
2375,97,621,4,3
2376,97,115,6,6
2377,97,98,7,7
2378,97,527,3,6
2379,97,646,7,5
2380,97,793,5,5
2381,97,229,3,7
2382,97,269,4,4
2383,97,359,6,6
2384,97,461,7,7
2385,98,237,5,6
2386,98,573,9,10
2387,98,886,8,10
2388,98,491,10,10
2389,98,428,9,9
2390,98,774,8,9
2391,98,311,7,7
2392,98,968,7,7
2393,98,204,10,8
2394,98,42,9,10
2395,98,297,7,9
2396,98,669,10,7
2397,98,578,7,8
2398,98,810,7,8
2399,98,162,5,6
2400,98,621,4,5
2401,98,115,5,6
2402,98,98,10,8
2403,98,527,8,9
2404,98,646,6,8
2405,98,793,10,9
2406,98,229,7,7
2407,98,269,6,6
2408,98,359,10,8
2409,98,461,8,7
2410,99,237,3,5
2411,99,573,6,8
2412,99,886,6,6
2413,99,491,1,3
2414,99,428,9,6
2415,99,774,8,6
2416,99,311,4,4
2417,99,968,3,5
2418,99,204,7,5
2419,99,42,6,5
2420,99,297,7,6
2421,99,669,7,7
2422,99,578,6,5
2423,99,810,2,4
2424,99,162,7,7
2425,99,621,7,6
2426,99,115,4,6
2427,99,98,6,6
2428,99,527,6,6
2429,99,646,3,5
2430,99,793,8,8
2431,99,229,8,7
2432,99,269,7,5
2433,99,359,3,4
2434,99,461,4,2
2435,100,237,7,7
2436,100,573,8,7
2437,100,886,6,7
2438,100,491,4,6
2439,100,428,4,7
2440,100,774,8,7
2441,100,311,3,3
2442,100,968,5,6
2443,100,204,6,6
2444,100,42,3,4
2445,100,297,5,5
2446,100,669,5,7
2447,100,578,4,7
2448,100,810,5,4
2449,100,162,5,7
2450,100,621,5,5
2451,100,115,4,5
2452,100,98,5,6
2453,100,527,3,4
2454,100,646,7,6
2455,100,793,8,7
2456,100,229,6,7
2457,100,269,6,6
2458,100,359,6,8
2459,100,461,5,5
2460,101,237,6,6
2461,101,573,6,7
2462,101,886,8,7
2463,101,491,6,8
2464,101,428,5,4
2465,101,774,7,6
2466,101,311,4,6
2467,101,968,6,6
2468,101,204,8,8
2469,101,42,7,6
2470,101,297,6,6
2471,101,669,7,8
2472,101,578,8,6
2473,101,810,7,5
2474,101,162,3,5
2475,101,621,2,6
2476,101,115,4,3
2477,101,98,2,6
2478,101,527,4,5
2479,101,646,5,6
2480,101,793,6,7
2481,101,229,7,6
2482,101,269,7,8
2483,101,359,6,8
2484,101,461,8,6
2485,102,237,9,9
2486,102,573,9,8
2487,102,886,9,10
2488,102,491,7,9
2489,102,428,7,8
2490,102,774,9,9
2491,102,311,8,8
2492,102,968,8,10
2493,102,204,7,8
2494,102,42,9,10
2495,102,297,7,8
2496,102,669,7,7
2497,102,578,8,7
2498,102,810,9,9
2499,102,162,1,2
2500,102,621,10,10
2501,102,115,4,5
2502,102,98,8,9
2503,102,527,10,8
2504,102,646,7,7
2505,102,793,10,9
2506,102,229,10,10
2507,102,269,9,10
2508,102,359,7,8
2509,102,461,9,8
2510,103,237,4,6
2511,103,573,6,7
2512,103,886,9,9
2513,103,491,9,8
2514,103,428,5,7
2515,103,774,6,5
2516,103,311,8,9
2517,103,968,9,8
2518,103,204,8,7
2519,103,42,7,6
2520,103,297,6,7
2521,103,669,4,5
2522,103,578,5,5
2523,103,810,7,6
2524,103,162,5,6
2525,103,621,8,7
2526,103,115,6,6
2527,103,98,8,7
2528,103,527,7,7
2529,103,646,5,7
2530,103,793,6,7
2531,103,229,8,7
2532,103,269,9,9
2533,103,359,4,8
2534,103,461,6,5
2535,104,237,4,7
2536,104,573,6,8
2537,104,886,8,9
2538,104,491,7,7
2539,104,428,6,8
2540,104,774,4,7
2541,104,311,9,9
2542,104,968,7,6
2543,104,204,7,8
2544,104,42,7,6
2545,104,297,8,7
2546,104,669,4,5
2547,104,578,6,6
2548,104,810,8,7
2549,104,162,8,8
2550,104,621,4,7
2551,104,115,9,9
2552,104,98,7,6
2553,104,527,9,9
2554,104,646,2,2
2555,104,793,8,9
2556,104,229,7,6
2557,104,269,9,8
2558,104,359,6,8
2559,104,461,8,7
2560,105,237,6,9
2561,105,573,5,8
2562,105,886,8,10
2563,105,491,9,7
2564,105,428,5,7
2565,105,774,10,10
2566,105,311,10,10
2567,105,968,9,8
2568,105,204,8,7
2569,105,42,10,10
2570,105,297,7,8
2571,105,669,6,6
2572,105,578,6,9
2573,105,810,10,8
2574,105,162,9,9
2575,105,621,7,8
2576,105,115,7,9
2577,105,98,4,6
2578,105,527,9,9
2579,105,646,5,9
2580,105,793,10,8
2581,105,229,8,8
2582,105,269,10,10
2583,105,359,6,7
2584,105,461,10,9
2585,106,237,10,10
2586,106,573,5,8
2587,106,886,9,10
2588,106,491,9,9
2589,106,428,6,6
2590,106,774,10,10
2591,106,311,5,8
2592,106,968,8,9
2593,106,204,9,9
2594,106,42,7,5
2595,106,297,4,8
2596,106,669,4,8
2597,106,578,8,9
2598,106,810,7,8
2599,106,162,8,8
2600,106,621,8,7
2601,106,115,7,9
2602,106,98,6,6
2603,106,527,10,8
2604,106,646,5,8
2605,106,793,5,6
2606,106,229,7,8
2607,106,269,8,10
2608,106,359,6,9
2609,106,461,9,7
2610,107,237,7,6
2611,107,573,4,4
2612,107,886,3,7
2613,107,491,7,6
2614,107,428,3,5
2615,107,774,8,7
2616,107,311,3,5
2617,107,968,6,7
2618,107,204,6,6
2619,107,42,2,5
2620,107,297,5,6
2621,107,669,8,7
2622,107,578,7,8
2623,107,810,6,7
2624,107,162,7,7
2625,107,621,7,5
2626,107,115,5,7
